group	x
1	9
2	3
3	12
4	5
5	2
6	7
7	10
8	16
9	10
10	5
11	6
12	10
13	14
14	9
15	7
16	3
17	7
18	5
19	7
20	4
21	14
22	11
23	7
24	9
25	5
26	7
27	7
28	17
29	3
30	13
31	3
32	8
33	11
34	10
35	5
36	3
37	9
38	7
39	9
40	3
41	2
42	12
43	3
44	8
45	8
46	7
47	12
48	3
49	9
50	2
51	10
52	10
53	3
54	1
55	9
56	3
57	3
58	8
59	3
60	3
61	10
62	0
63	5
64	12
65	3
66	3
67	7
68	7
69	9
70	9
71	7
72	9
73	7
74	7
75	8
76	11
77	3
78	9
79	3
80	7
81	2
82	9
83	5
84	5
85	13
86	5
87	7
88	4
89	7
90	4
91	11
92	11
93	10
94	8
95	8
96	11
97	7
98	1
99	10
100	16
101	2
102	8
103	3
104	7
105	3
106	4
107	9
108	11
109	11
110	11
111	6
112	5
113	2
114	12
115	9
116	16
117	10
118	11
119	3
120	7
121	10
122	4
123	9
124	6
125	7
126	8
127	4
128	11
129	1
130	12
131	8
132	2
133	5
134	11
135	5
136	6
137	10
138	10
139	1
140	5
141	6
142	5
143	4
144	9
145	4
146	11
147	5
148	5
149	9
150	3
151	4
152	15
153	12
154	12
155	2
156	7
157	4
158	13
159	11
160	3
161	5
162	8
163	8
164	11
165	2
166	6
167	12
168	12
169	12
170	8
171	11
172	8
173	13
174	3
175	9
176	6
177	6
178	12
179	5
180	6
181	11
182	7
183	2
184	5
185	4
186	3
187	9
188	13
189	7
190	9
191	5
192	6
193	7
194	8
195	5
196	6
197	9
198	10
199	17
200	8
201	3
202	2
203	3
204	7
205	2
206	10
207	4
208	12
209	11
210	7
211	10
212	8
213	5
214	6
215	9
216	2
217	5
218	3
219	13
220	4
221	11
222	3
223	6
224	12
225	6
226	2
227	8
228	14
229	10
230	9
231	9
232	4
233	3
234	4
235	10
236	11
237	5
238	15
239	4
240	14
241	10
242	6
243	7
244	1
245	3
246	4
247	3
248	13
249	2
250	8
251	13
252	4
253	14
254	2
255	5
256	7
257	6
258	8
259	1
260	16
261	4
262	9
263	8
264	8
265	15
266	4
267	3
268	12
269	9
270	6
271	3
272	8
273	8
274	2
275	6
276	5
277	3
278	4
279	4
280	3
281	12
282	12
283	15
284	4
285	11
286	5
287	4
288	10
289	4
290	11
291	4
292	7
293	7
294	9
295	7
296	11
297	12
298	13
299	13
300	13
301	9
302	10
303	4
304	13
305	5
306	7
307	10
308	9
309	10
310	5
311	8
312	9
313	2
314	7
315	17
316	14
317	8
318	0
319	7
320	8
321	14
322	2
323	9
324	3
325	12
326	5
327	2
328	7
329	10
