group	x
1	4
2	1
3	5
4	2
5	0
6	3
7	6
8	9
9	6
10	1
11	3
12	3
13	7
14	4
15	4
16	0
17	2
18	2
19	2
20	1
21	7
22	6
23	3
24	4
25	2
26	2
27	2
28	10
29	0
30	6
31	0
32	5
33	7
34	5
35	2
36	0
37	4
38	3
39	4
40	1
41	0
42	6
43	0
44	4
45	2
46	4
47	5
48	0
49	5
50	0
51	5
52	6
53	0
54	0
55	5
56	0
57	1
58	4
59	0
60	0
61	5
62	0
63	1
64	6
65	1
66	1
67	3
68	2
69	4
70	4
71	4
72	3
73	4
74	4
75	3
76	6
77	0
78	4
79	0
80	2
81	0
82	3
83	0
84	2
85	6
86	2
87	2
88	1
89	2
90	1
91	6
92	6
93	5
94	3
95	4
96	6
97	3
98	0
99	7
100	9
101	0
102	3
103	1
104	1
105	0
106	2
107	6
108	6
109	6
110	6
111	2
112	2
113	0
114	6
115	3
116	10
117	6
118	6
119	0
120	2
121	5
122	2
123	4
124	1
125	4
126	2
127	2
128	6
129	0
130	6
131	3
132	0
133	3
134	7
135	0
136	1
137	5
138	3
139	0
140	1
141	1
142	3
143	2
144	4
145	1
146	5
147	2
148	1
149	4
150	0
151	1
152	10
153	6
154	7
155	0
156	1
157	1
158	7
159	6
160	0
161	1
162	5
163	2
164	5
165	0
166	1
167	5
168	6
169	6
170	3
171	7
172	3
173	6
174	1
175	4
176	1
177	1
178	6
179	2
180	2
181	6
182	2
183	0
184	0
185	2
186	1
187	4
188	6
189	3
190	4
191	2
192	3
193	2
194	3
195	0
196	1
197	4
198	6
199	10
200	5
201	0
202	0
203	1
204	3
205	0
206	5
207	2
208	5
209	5
210	3
211	4
212	3
213	2
214	2
215	5
216	0
217	2
218	0
219	6
220	2
221	5
222	0
223	2
224	7
225	2
226	1
227	3
228	8
229	5
230	3
231	4
232	1
233	1
234	1
235	5
236	5
237	3
238	8
239	1
240	8
241	5
242	2
243	4
244	0
245	1
246	1
247	1
248	6
249	1
250	4
251	8
252	1
253	8
254	1
255	1
256	2
257	2
258	3
259	1
260	9
261	2
262	4
263	1
264	3
265	10
266	1
267	0
268	7
269	3
270	1
271	1
272	3
273	6
274	1
275	1
276	2
277	1
278	1
279	1
280	1
281	7
282	7
283	9
284	1
285	5
286	1
287	1
288	7
289	1
290	7
291	1
292	3
293	2
294	5
295	3
296	7
297	5
298	7
299	7
300	6
301	3
302	6
303	1
304	8
305	2
306	2
307	4
308	4
309	4
310	1
311	4
312	4
313	1
314	3
315	10
316	8
317	2
318	0
319	5
320	4
321	7
322	1
323	4
324	1
325	5
326	2
327	0
328	3
329	6
330	9
331	6
332	1
333	3
334	3
335	7
336	4
337	4
338	0
339	2
340	2
341	2
342	1
343	7
344	6
345	3
346	4
347	2
348	2
349	2
350	10
351	0
352	6
353	0
354	5
355	7
356	5
357	2
358	0
359	4
360	3
361	4
362	1
363	0
364	6
365	0
366	4
367	2
368	4
369	5
370	0
371	5
372	0
373	5
374	6
375	0
376	0
377	5
378	0
379	1
380	4
381	0
382	0
383	5
384	0
385	1
386	6
387	1
388	1
389	3
390	2
391	4
392	4
393	4
394	3
395	4
396	4
397	3
398	6
399	0
400	4
401	0
402	2
403	0
404	3
405	0
406	2
407	6
408	2
409	2
410	1
411	2
412	1
413	6
414	6
415	5
416	3
417	4
418	6
419	3
420	0
421	7
422	9
423	0
424	3
425	1
426	1
427	0
428	2
429	6
430	6
431	6
432	6
433	2
434	2
435	0
436	6
437	3
438	10
439	6
440	6
441	0
442	2
443	5
444	2
445	4
446	1
447	4
448	2
449	2
450	6
451	0
452	6
453	3
454	0
455	3
456	7
457	0
458	1
459	5
460	3
461	0
462	1
463	1
464	3
465	2
466	4
467	1
468	5
469	2
470	1
471	4
472	0
473	1
474	10
475	6
476	7
477	0
478	1
479	1
480	7
481	6
482	0
483	1
484	5
485	2
486	5
487	0
488	1
489	5
490	6
491	6
492	3
493	7
494	3
495	6
496	1
497	4
498	1
499	1
500	6
501	2
502	2
503	6
504	2
505	0
506	0
507	2
508	1
509	4
510	6
511	3
512	4
513	2
514	3
515	2
516	3
517	0
518	1
519	4
520	6
521	10
522	5
523	0
524	0
525	1
526	3
527	0
528	5
529	2
530	5
531	5
532	3
533	4
534	3
535	2
536	2
537	5
538	0
539	2
540	0
541	6
542	2
543	5
544	0
545	2
546	7
547	2
548	1
549	3
550	8
551	5
552	3
553	4
554	1
555	1
556	1
557	5
558	5
559	3
560	8
