group	x	y
1	4.00440269868821	4.01537907121703
2	1.98487615849823	3.97885506305844
3	0.96674253679812	3.99607111496851
4	0.994838580433279	4.01734889769927
5	1.02975532086566	4.01189354494214
6	0.991964423339814	3.9965825307928
7	1.02944944564253	4.00181824022904
8	2.02903183331713	1.99072331970558
9	1.0225301108323	2.02012300342321
10	2.99260384349152	3.99436389667913
11	2.01871157137677	3.96146160228178
12	0.976781812813133	4.00060682613403
13	1.02798130720854	4.00231802845374
14	0.975851935576648	3.99169812139124
15	1.01010924641043	3.98772219864652
16	1.99512648630887	3.97163046061993
17	1.00684604689479	3.98752992657945
18	1.00749954093248	2.01230205805972
19	2.00227811431512	2.98445067387074
20	4.03735534807667	4.01278002144769
21	2.00222387049347	3.03314613018185
22	1.03500516591594	4.01167920721695
23	1.96594629360363	3.9791631359607
24	4.02645661482587	3.97681446172297
25	2.9796882718429	4.01329786561429
26	3.01343344695866	4.02663976088166
27	0.991034703738987	3.00884962242097
28	0.990592796485871	3.99874826084822
29	4.01790736006573	2.99787706313655
30	2.03959942976013	3.98668689334765
31	4.01658631084487	4.02409866081551
32	2.00112599009648	4.02197573937476
33	0.984257648680359	4.00111468160525
34	1.98206830121577	4.0385431545414
35	2.03115592768416	4.02794592225924
36	2.97560814034194	3.99875554626808
37	1.00370670368895	4.01017842827365
38	1.98876823900267	4.00205894164741
39	1.01866380581632	3.97718054242432
40	1.03583805995062	3.99126284856349
41	0.996053351052105	4.02940106086433
42	0.993504309523851	2.03870253523812
43	1.97855105930939	4.03469753218815
44	0.984111058227718	4.00248111387715
45	2.97606180410832	3.96301658317447
46	1.02745658133179	1.96665217237547
47	0.983652998842299	4.00562345823273
48	1.98890528231859	4.01241489123553
49	2.96257794834673	3.97025943730026
50	2.98356322620064	4.03401471849531
51	1.03183535689488	3.03539973149076
52	1.96963538520038	4.01347429485992
53	0.989645785614848	3.96758911538869
54	0.960502537246793	4.01773058537394
55	1.03840910816565	3.99117600390688
56	2.02529029197991	3.9677636863105
57	3.00546040071174	3.99417560884729
58	2.00619173562154	3.98083896471187
59	1.02163293015212	3.9626501510106
60	1.01172113269567	3.98695537066087
61	1.023173050154	4.02685646802187
62	1.01859623007476	4.00273653358221
63	0.961860911231488	3.03840230768546
64	2.97869685135782	3.97284975986928
65	2.0319704592973	4.0262099198997
66	1.98064270241186	3.97062887525186
67	1.9881934305653	4.03840516038239
68	0.991625618040562	4.02084171842784
69	0.968206317704171	3.03537058118731
70	4.01586782788858	3.98797484003007
71	3.00985328329727	4.03983490144834
72	4.03982429279014	4.02436993315816
73	2.9953479873389	4.0354079930298
74	0.980361970998347	4.01038502261043
75	0.970178889520466	4.02562650416046
76	2.0027702685073	2.01972402490675
77	2.02448538754135	3.99595546642318
78	3.02106856940314	3.99285041853786
79	2.00893401848152	4.00054061742499
80	0.971018840484321	4.01769212264568
81	1.0398177892901	3.97844006204978
82	2.98982766114175	4.01635956915095
83	3.96712390968576	3.96214624697342
84	4.01243366545066	3.98696612153202
85	2.02456212680787	4.00131110569462
86	0.987773527801037	2.98066051891074
87	3.97275098828599	3.99704414885491
88	4.00695621529594	3.99179986160249
89	2.96666027033702	4.0130780377239
90	2.00103952726349	4.03336932966486
91	3.03054082907736	4.02924688873813
92	1.97032231282443	4.0066539375484
93	1.98183161409572	3.99986097928137
94	2.00407836997882	3.96056250527501
95	1.01082995260134	1.9772159534879
96	0.963387935273349	4.03810295276344
97	1.98769063510001	3.97748652312905
98	0.97766914896667	2.01400646299124
99	0.970747463684529	3.99149226048961
100	2.03451374977827	3.96916477283463
101	1.00450229989365	3.98741156527773
102	3.01695227183402	2.97212376259267
103	1.96176684981212	4.01840246949345
104	1.03040528250858	4.00314402591437
105	2.02742677479982	3.9871230750531
106	3.96443526474759	3.9611062300019
107	0.970840638931841	2.03195586783811
108	2.00589801667258	3.98042833566666
109	1.00914287291467	4.03457677796483
110	1.97818484086543	3.98587226411328
111	2.99954038500786	3.96572723286226
112	1.02395679682493	3.97623008940369
113	1.98823771702126	4.02293741442263
114	3.00581456178799	4.00685998108238
115	1.97568112606183	3.98932746654376
116	2.01900286039338	4.00232792414725
117	3.01350993799046	1.02330284371972
118	2.96684603784233	4.02103776453063
119	1.0282718042843	1.99438720313832
120	4.00384702971205	3.97823120350018
121	1.01268277805299	3.98935803825036
122	4.01708353772759	4.03217120138928
123	2.03569091770798	4.03733429674059
124	2.0028632460162	4.02423502484336
125	3.02747918620706	4.0219604886882
126	0.998800022359937	2.98001719299704
127	1.02449639441445	3.97636470030993
128	3.00302781419829	3.98605539251119
129	1.00994576185942	3.99877357829362
130	1.96450006466359	3.98038154603913
131	1.96207428190857	2.98315225249156
132	3.96720521267503	3.02561360085383
133	1.01082724299282	3.99363639356568
134	0.994378763195127	2.01050100998953
135	0.976341199856251	4.01083496365696
136	1.98929363690317	3.96719206342474
137	2.9637836978212	4.02253497242928
138	2.02699208583683	4.01524011367932
139	1.02233709326014	2.99756842264906
140	0.980292907059193	1.98999394750223
141	1.02079910356551	4.03163522571325
142	1.02977961258963	3.97758470490575
143	2.00615441219881	4.026967582535
144	2.00254923596978	3.96759211739525
145	1.98862811971456	3.98193901445717
146	3.96404938073829	4.03948103349656
147	4.00874483814463	3.96934836225584
148	4.03113864110783	4.02035167077556
149	2.00383726937696	2.96810666287318
150	1.03827193636447	1.96089576419443
151	2.97859215077013	4.00247441967949
152	2.96722903609276	4.01529245669022
153	1.98879349851981	3.97328050037846
154	2.02600391056389	4.03017700091004
155	1.00072288401425	4.02018430635333
156	2.01452524470165	4.01522765018046
157	1.03671097446233	3.99681873973459
158	2.97787608461454	4.02032553652301
159	3.97878735054284	3.97263544382527
160	4.03054414594546	4.02535117981955
161	2.00162271367386	3.96302431402728
162	1.03395908217877	4.01920569719747
163	0.970671185832471	4.03306672923267
164	0.989387713056058	1.02870743442327
165	1.00174818163738	3.96993449455127
166	4.01202851226553	3.97583656553179
167	2.02305629855022	4.01278247196227
168	2.03629206351936	4.01488202795386
169	0.973669020719826	3.98805719306692
170	3.98875190490857	3.99614981543273
171	1.00075564337894	3.96265309333801
172	1.02252744557336	3.97754295580089
173	0.971802911739796	3.97202910939232
174	2.02482884565368	3.98014861563221
175	2.03395500287414	4.02520835412666
176	1.01928777417168	3.98678756279871
177	1.01427231850103	3.98656599992886
178	3.01487298326567	3.9654166438058
179	1.96814374729991	4.02206122692674
180	3.99580175884068	4.02313257494941
181	2.034493932724	4.03412240223959
182	0.96517318893224	3.97237215097994
183	1.99473267210647	3.96887013759464
184	2.01645875100046	4.03032523872331
185	0.976676123887301	3.97042776329443
186	0.974028132632375	3.98740309488028
187	0.96322106288746	4.00760606570169
188	0.965008850675076	4.01540169667453
189	1.02671228693798	3.96667561389506
190	1.0001687268354	3.97759194066748
191	2.02702680012211	4.03951738994569
192	0.995868589952588	3.96915332272649
193	1.97427274772897	3.97279383292422
194	1.02515763146803	4.00139671720564
195	2.00994975598529	3.97943297155201
196	0.996306656263769	4.01240501282737
197	2.02120430022478	4.03606811821461
198	1.00782262286171	3.97339237889275
199	0.995303988456726	4.0387487394549
200	1.97905908584595	3.97642400737852
201	3.03376177007332	3.96376207599416
202	4.00694025732577	3.99813640147448
203	2.02700339846313	4.00145505884662
204	2.00223022168502	4.02193269830197
205	0.976038682833314	2.03796048784629
206	0.985110236536711	3.97752426540479
207	3.00995849553496	4.00561838096008
208	3.98210106434301	4.00914887266234
209	3.98006068250164	3.97792759183794
210	1.96697101259604	4.03534445360303
211	2.01441530961543	4.0035348264128
212	2.97018109889701	4.02346269896254
213	0.968155247885734	3.99818040443584
214	0.96683434555307	2.00840508056805
215	0.985974260512739	4.01662952264771
216	4.0294337214157	2.00853996014223
217	1.96903461348265	4.00750830728561
218	1.01433473831043	2.00310988347977
219	4.01006046153605	3.97697513880208
220	3.03361561194062	3.99745630769059
221	1.9673674656637	3.96672704793513
222	1.00482264375314	3.99453341931105
223	2.01323127759621	1.96513327842578
224	2.01337880453095	4.00636200962588
225	2.00845891028643	3.97796587912366
226	0.98457954833284	2.98801258051768
227	4.03731659969315	2.98691117014736
228	1.96215057775378	1.98062173215672
229	2.00632297215983	3.97687220968306
230	1.00447740295902	4.03583958800882
231	1.01001605445519	3.99516132375225
