group	x	y
1	4.01126500384882	3.99024624330923
2	4.01784033220261	4.01069206649438
3	3.96532270330936	4.02980518367141
4	4.00362798377872	4.02016842249781
5	4.02897111454979	3.98328188179061
6	4.03991879219189	4.02201062198728
7	4.01080873832107	4.02144812975079
8	1.98866454597563	1.98117622505873
9	1.96873083742335	1.99543486911803
10	3.96101154753938	4.02783939341083
11	4.03059788728133	3.96633956588805
12	3.97427518289536	4.02858182832599
13	4.02116585800424	3.99445524023846
14	4.01540033888072	3.98207956442609
15	3.98227718137205	4.00704202434048
16	3.97150595000014	4.03110438747331
17	3.9621216802299	3.98090681783855
18	2.00238759193569	2.03345570169389
19	2.96260531783104	3.00919252444059
20	3.978995353356	4.01840267922729
21	2.97680371828377	2.97475664459169
22	4.02203828928992	3.96713594768196
23	3.96482662228867	4.02069319142029
24	4.02296981377527	3.97987871620804
25	4.03748510986567	3.96257688783109
26	4.0052275223285	4.02349023243412
27	3.02029241386801	2.97047406654805
28	4.00535808725283	3.98840858602896
29	2.96585020780563	2.99041254686192
30	3.97723860621452	3.97828447306529
31	3.96723464446142	3.97958761673421
32	3.97901081101969	4.01795506391674
33	3.96576444581151	3.9642720082961
34	3.9867019848153	4.03097898248583
35	4.02254614938051	3.96938295710832
36	3.99685399957001	4.00440444543958
37	3.96854459537193	4.01898815710098
38	4.00993969731033	4.02176176695153
39	3.99313287764788	3.96531908417121
40	3.99828635724261	3.98857735041529
41	3.9810311618261	4.006897779461
42	2.02081006744877	1.98340517304838
43	4.00769318524748	4.01273096902296
44	3.9623732791096	3.99905790276825
45	3.98049966139719	3.96467434655875
46	2.03776611674577	2.02161386303604
47	3.97234589975327	4.02678896659985
48	3.97190680518746	4.01102452887222
49	3.98519985260442	3.98765495968983
50	3.97636985359713	3.96877381887287
51	2.97295118387789	3.02760385494679
52	4.03844208173454	4.00809802722186
53	3.97189794160426	4.02965152468532
54	3.98939480345696	3.97890441576019
55	3.9738664832525	3.9952159467712
56	3.97853815373033	3.99620005909353
57	3.9820889531076	4.00490871388465
58	3.96725700641051	4.0025136401318
59	4.01937061762437	4.03109064206481
60	4.03331303937361	4.00748939314857
61	3.97473642835394	3.9851642437838
62	3.9612504036352	4.02173830207437
63	3.0302384813875	3.00108654797077
64	3.98695001075044	3.99039013853297
65	3.96427347915247	4.00056886658072
66	3.98631958324462	3.96209189079702
67	4.01010354315862	3.97017220322043
68	3.98570485820994	3.98671139199287
69	2.99245826909319	3.00112671965733
70	4.03773659277707	4.00210872566327
71	3.9683929040283	4.0176979422383
72	3.97398334439844	3.97896024493501
73	3.98148949505761	3.97097786013037
74	3.97948507253081	4.01763831270859
75	4.02140937000513	4.0389486903511
76	2.02089780228212	1.99282692654058
77	3.99884034287184	3.97579017344862
78	4.01778198093176	3.97217293122783
79	4.01913535039872	3.99626402679831
80	4.01068433042616	3.9635505111143
81	3.99418164724484	4.02129569027573
82	4.03927729701623	4.03414295433089
83	3.98296508198604	4.0121712824516
84	4.00579992121085	4.01949218217283
85	4.00800405880436	4.01230422148481
86	2.98769370535389	3.01708060944453
87	4.01440038599074	4.02178531853482
88	4.03553932014853	3.99042389504611
89	4.01403255354613	3.96697596620768
90	3.99681082759052	4.00343813352287
91	3.98465861430392	4.01004386886954
92	4.00228503143415	4.00700930925086
93	4.02086276307702	3.96478702345863
94	3.99145072842017	3.98945984756574
95	2.03948526151478	2.03856784526259
96	3.97715187352151	3.96598999382928
97	3.97783078631386	4.03156762611121
98	1.99312162799761	2.00838371401653
99	3.96918321661651	3.97216011155397
100	4.02498164515942	4.02961332632229
101	3.98203196596354	3.96987711159512
102	3.02157975371927	3.03704829026014
103	4.01185131782666	4.02904809439555
104	4.02070326631889	3.97123418241739
105	4.01211995096877	4.03089080763981
106	3.97897880630568	3.96354902774096
107	1.97028171751648	2.02581664102152
108	3.96466766130179	3.97026991313323
109	4.01767996022478	3.96971723971888
110	4.00409358276054	4.00806314909831
111	3.9788376683183	3.99023418938741
112	4.03905587298796	3.98290422085673
113	3.99581891650334	4.00485056729987
114	4.03173283711076	3.96140059677884
115	3.97024375118315	3.97849968211725
116	3.97340597033501	4.00525364832953
117	0.988043330423534	0.981711736824364
118	3.98012484865263	3.98630588566884
119	1.9659234505333	1.97894683262333
