group	y	label
1	2.5	Administer.implementation.survey..e.g..Collabor...
2	2.5	Administer.implementation.survey..e.g..Collabor...
3	2.5	Administer.implementation.survey..e.g..Collabor...
4	2.5	Administer.implementation.survey..e.g..Collabor...
5	2.5	Administer.implementation.survey..e.g..Collabor...
6	2.5	Administer.implementation.survey..e.g..Collabor...
7	2.5	Administer.implementation.survey..e.g..Collabor...
8	2.5	Administer.implementation.survey..e.g..Collabor...
9	2.5	Administer.implementation.survey..e.g..Collabor...
10	2.5	Administer.implementation.survey..e.g..Collabor...
11	2.5	Administer.implementation.survey..e.g..Collabor...
12	2.5	Administer.implementation.survey..e.g..Collabor...
13	2.5	Administer.implementation.survey..e.g..Collabor...
14	2.5	Administer.implementation.survey..e.g..Collabor...
15	2.5	Administer.implementation.survey..e.g..Collabor...
16	2.5	Administer.implementation.survey..e.g..Collabor...
17	2.5	Administer.implementation.survey..e.g..Collabor...
18	2.5	Administer.implementation.survey..e.g..Collabor...
19	2.5	Administer.implementation.survey..e.g..Collabor...
20	2.5	Administer.implementation.survey..e.g..Collabor...
21	2.5	Administer.implementation.survey..e.g..Collabor...
22	2.5	Administer.implementation.survey..e.g..Collabor...
23	2.5	Administer.implementation.survey..e.g..Collabor...
24	2.5	Administer.implementation.survey..e.g..Collabor...
25	2.5	Administer.implementation.survey..e.g..Collabor...
26	2.5	Administer.implementation.survey..e.g..Collabor...
27	2.5	Administer.implementation.survey..e.g..Collabor...
28	2.5	Administer.implementation.survey..e.g..Collabor...
29	2.5	Administer.implementation.survey..e.g..Collabor...
30	2.5	Administer.implementation.survey..e.g..Collabor...
31	2.5	Administer.implementation.survey..e.g..Collabor...
32	2.5	Administer.implementation.survey..e.g..Collabor...
33	2.5	Administer.implementation.survey..e.g..Collabor...
34	2.5	Administer.implementation.survey..e.g..Collabor...
35	2.5	Administer.implementation.survey..e.g..Collabor...
36	2.5	Administer.implementation.survey..e.g..Collabor...
37	2.5	Administer.implementation.survey..e.g..Collabor...
38	2.5	Administer.implementation.survey..e.g..Collabor...
39	2.5	Administer.implementation.survey..e.g..Collabor...
40	2.5	Administer.implementation.survey..e.g..Collabor...
41	2.5	Administer.implementation.survey..e.g..Collabor...
42	2.5	Administer.implementation.survey..e.g..Collabor...
43	2.5	Administer.implementation.survey..e.g..Collabor...
44	2.5	Administer.implementation.survey..e.g..Collabor...
45	2.5	Administer.implementation.survey..e.g..Collabor...
46	2.5	Administer.implementation.survey..e.g..Collabor...
47	2.5	Administer.implementation.survey..e.g..Collabor...
48	2.5	Administer.implementation.survey..e.g..Collabor...
49	2.5	Administer.implementation.survey..e.g..Collabor...
50	2.5	Administer.implementation.survey..e.g..Collabor...
