group	y	label
1	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
2	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
3	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
4	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
5	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
6	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
7	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
8	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
9	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
10	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
11	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
12	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
13	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
14	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
15	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
16	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
17	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
18	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
19	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
20	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
21	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
22	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
23	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
24	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
25	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
26	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
27	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
28	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
29	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
30	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
31	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
32	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
33	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
34	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
35	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
36	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
37	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
38	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
39	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
40	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
41	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
42	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
43	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
44	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
45	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
46	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
47	16.805	Full.Time.Equivalent..FTE..Teachers..Public.School..min
