group	x	y
1	112.473769089282	3.98483961926773
2	331.11981454287	3.99299326935783
3	337.107952339447	3.97573393372819
4	172.500839548707	3.98318028248847
5	171.508072131909	3.99454147789627
6	174.491887573581	4.01797281753272
7	173.015034307316	4.03314319800586
8	157.495890804585	2.02781538017094
9	414.32740276146	2.0193014902994
10	251.643639404724	3.98882417101413
11	272.337491087534	3.96156404796988
12	464.00156082157	3.96938392726704
13	475.771468281001	3.99520289925858
14	302.256553011704	3.98511440198869
15	320.228313341942	3.98058982335031
16	270.966032623723	4.00666969072074
17	293.024748504609	3.98022485971451
18	352.761701266449	2.00953200494871
19	363.973324817568	2.98489093214273
20	161.539037609026	4.03127570286393
21	157.461318923514	3.01567557904869
22	211.304677977127	3.99765188070014
23	212.652474612898	4.03519186450168
24	513.737259433568	4.02928729590029
25	524.403003342524	3.96571804584935
26	523.767365861144	4.03687172614038
27	266.748654323574	3.02939198426902
28	261.368772320257	4.0331042146869
29	349.489641153011	2.98182264218107
30	445.362718406003	4.02221730101854
31	471.024861180615	4.0172551568225
32	187.226794190612	4.00301685106009
33	193.223619428556	3.96482134493068
34	469.994938547742	4.00946599388495
35	167.47486015616	4.00194558838382
36	163.461350338366	4.03020192265511
37	487.099521046738	4.00193480106071
38	176.561936684884	4.02594891974702
39	209.22570554506	3.9656826822646
40	75.5086777114496	4.03337836436927
41	88.5281238630042	3.9720431705378
42	207.633670844945	1.97906852643937
43	249.020569921751	4.00581954799592
44	571.838059812578	4.03049346217886
45	587.283435386114	4.01300428278744
46	268.354942272988	2.02183866953477
47	572.913959167041	4.03285745846108
48	559.212447286043	3.98003042364493
49	126.520321580172	4.02123170664534
50	135.038871623036	4.02610380772501
51	185.720437384509	2.97331043818966
52	180.478119057715	4.00294570986182
53	229.008532393053	3.97395378513262
54	253.006704615615	4.01308207072318
55	223.583064050246	3.99258528053761
56	528.590240947884	3.97130006752908
57	535.009592341892	4.0115613373369
58	548.229615239631	4.00802818562835
59	336.610515745282	4.01004103068262
60	421.031442110483	3.96348923271522
61	206.008848089781	3.99114790583029
62	74.0333872820251	3.96300120064989
63	73.4661436890252	2.96999431019649
64	320.037921733651	3.97155749341473
65	429.994916889705	4.02625281183049
66	325.659290558758	4.03398033004254
67	336.371287670334	3.96124869195744
68	192.485825525355	4.01357000805438
69	206.015606694538	3.03088428769261
70	366.282708557472	3.97980636022985
71	350.980062705949	4.03850198596716
72	182.984584090374	4.03444668030366
73	185.964356876984	4.00960278945044
74	210.01293955883	4.02489190511406
75	201.036610348932	4.02526815328747
76	456.995806471463	1.96726887522265
77	483.967058544904	4.00550689971074
78	478.522510927897	4.03108188785613
79	121.983942096867	3.99347383419052
80	283.560171574402	3.98451385093853
