group	x
1	7.83
2	7.83
3	7.83
4	7.83
5	4
6	2.4
7	19.75
8	20.25
9	20.25
10	20.25
11	20.25
12	15.57
13	16.35
14	13.41
15	13.41
16	13.41
17	13.41
18	12.34
19	15.33
20	15.33
21	15.33
22	15.33
23	15.33
24	29.4
25	28.76
26	28.76
27	28.76
28	28.76
29	18.92
30	19.33
31	19.33
32	19.33
33	19.33
34	18.15
35	19.01
36	19.01
37	19.01
38	19.01
39	21.98
40	20.15
41	20.15
42	20.15
43	20.15
44	15.5
45	14.9
46	14.9
47	14.9
48	14.9
49	13.36
50	14.29
51	11.41
52	11.41
53	11.41
54	11.41
55	11.81
56	11.81
57	11.81
58	11.81
59	9.81
60	9.81
61	9.81
62	9.81
63	9.81
64	9.81
65	9.81
66	9.81
67	9.81
68	18.83
69	18.83
70	18.83
71	18.83
72	15.45
73	15.45
74	15.45
75	15.45
76	21
77	21
78	21
79	21
80	19.76
81	20.76
82	13.79
83	13.12
84	13.12
85	13.12
86	13.12
87	1
88	1
89	1
90	1
91	11.76
92	14.99
93	14.99
94	14.99
95	14.99
96	22.83
97	8.62
98	4.62
99	4.62
100	4.62
101	4.62
102	9.75
103	9.35
104	11.28
105	11.28
106	11.28
107	11.28
108	19.26
109	10.79
110	9.6
111	13.39
112	14.79
113	14.79
114	14.79
115	14.79
116	15.07
117	15.07
118	15.07
119	15.07
120	12.19
121	12.27
122	2
123	2
124	2
125	2
126	2
127	11.56
128	12.15
129	12.15
130	12.15
131	12.15
132	4.75
133	28.83
134	28.83
135	28.83
136	28.83
137	29.81
138	30.4
139	30.4
140	30.4
141	30.4
142	9
143	10.01
144	11.91
145	8.42
146	8.4
147	19.58
148	29.35
149	20.46
150	21.32
151	17.45
152	16.35
153	16.35
154	16.35
155	16.35
156	20.5
157	16.94
158	16.94
159	16.94
160	16.94
161	14.4
162	14.4
163	14.4
164	14.4
165	13.4
166	13.4
167	13.4
168	13.4
169	13.4
170	13.4
171	13.4
172	13.4
173	13.4
174	14.15
175	15.5
176	25.86
177	28.62
178	32.57
179	32.57
180	32.57
181	32.57
182	11.71
183	4
184	5
185	5
186	5
187	5
188	11.58
189	11.58
190	11.58
191	11.58
192	10.75
193	8.96
194	8.96
195	8.96
196	8.96
197	25.75
198	25.75
199	25.75
200	25.75
201	29.52
202	26.31
203	27.31
204	26.79
205	26.79
206	26.79
207	26.79
208	8.4
209	8.4
210	8.4
211	8.4
212	33.41
213	33.13
214	21.7
215	23.95
216	23.95
217	23.95
218	23.95
219	11.38
220	27.4
221	27.13
222	27.19
223	27.19
224	27.19
225	27.19
226	3
227	3.5
228	3.8
229	3.8
230	3.8
231	3.8
232	5.95
233	7.39
234	6.71
235	6.71
236	6.71
237	6.71
238	6.05
239	6.35
240	6.35
241	6.35
242	6.35
243	6.35
244	6.35
245	6.35
246	6.35
247	6.35
248	6.35
249	6.35
250	6.35
251	6.35
252	2
253	2
254	2
255	2
256	2
257	12
258	12
259	12
260	12
261	11.4
262	11.4
263	11.4
264	11.4
265	10.67
266	10.67
267	10.67
268	10.67
269	10.67
270	10.67
271	10.67
272	10.67
273	10.67
274	8
275	8
276	8
277	8
278	5.08
279	5.08
280	5.08
281	5.08
282	9.8
283	10.1
284	10.1
285	10.1
286	10.1
287	32.11
288	32.88
289	32.88
290	32.88
291	32.88
292	19.93
293	13.73
294	13.73
295	13.73
296	13.73
297	13.14
298	5.2
299	5.2
300	5.2
301	5.2
302	1
303	0.52
304	16.45
305	16.45
306	16.45
307	16.45
308	6
309	30
310	30
311	8.7
312	9.02
313	9.02
314	9.02
315	9.02
316	14
317	8.02
318	8.02
319	8.02
320	8.02
321	29.64
322	29.64
323	29.64
324	29.64
325	29.64
326	29.64
327	29.64
328	29.64
329	29.64
330	3
331	3
332	3
333	3
334	3
335	20.15
336	20.15
337	20.15
338	20.15
339	21.05
340	21.05
341	21.05
342	21.05
343	20.25
344	20.25
345	20.25
346	20.25
347	20.25
348	20.25
349	20.25
350	20.25
351	20.25
352	11.13
353	11.13
354	11.13
355	11.13
356	29
357	16.7
358	11.55
359	15.85
360	15.85
361	15.85
362	15.85
363	19.87
364	19.39
365	19.39
366	19.39
367	19.39
368	19.39
369	19.39
370	19.39
371	19.39
372	19.39
373	30.2
374	31.6
375	30.65
376	23.65
377	23.74
378	23.74
379	23.74
380	23.74
381	9.9
382	9.9
383	9.9
384	9.9
385	9.8
386	9.8
387	9.8
388	9.8
389	9.57
390	9.57
391	9.57
392	9.57
393	6.9
394	6.9
395	6.9
396	6.9
397	10.9
398	10.9
399	10.9
400	10.9
401	10.9
402	16.3
403	16.3
404	16.3
405	16.3
406	17.77
407	17.77
408	17.77
409	17.77
410	8
411	8
412	8
413	8
414	9.05
415	9.4
416	9.4
417	9.4
418	9.4
419	28.29
420	28.29
421	28.29
422	28.29
423	7.73
424	19.5
425	25.8
426	25.8
427	25.8
428	25.8
429	14
430	15
431	14
432	14
433	14
434	14
435	15.86
436	8.1
437	8.1
438	8.1
439	8.1
440	8.1
441	8.1
442	9.38
443	9.38
444	9.82
445	9.82
446	9.82
447	9.82
448	8.75
449	8.7
450	8.7
451	8.7
452	8.7
453	7.8
454	7.7
455	7.7
456	7.7
457	7.7
458	14.34
459	14.34
460	14.34
461	14.34
462	18.83
463	18.83
464	18.83
465	18.83
466	1
467	10.61
468	13.05
469	13.05
470	13.05
471	13.05
472	12.84
473	12.84
474	12.84
475	12.84
476	12.84
477	12.84
478	12.84
479	12.84
480	12.84
481	12
482	12
483	12
484	12
485	12.5
486	11.25
487	11.25
488	11.25
489	11.25
490	11.25
491	11.25
492	11.25
493	11.25
494	11.25
495	8.77
496	9.83
497	9.83
498	9.83
499	9.83
500	10.45
501	22.81
502	22.5
503	22.5
504	22.5
505	22.5
506	9.4
507	9.4
508	9.4
509	9.4
510	9.1
511	17.36
512	17.36
513	17.36
514	17.36
515	17.73
516	17.73
517	17.73
518	17.73
519	12.33
520	10.17
521	10.17
522	10.17
523	10.17
524	10.17
525	17
526	20.15
527	20.15
528	20.15
529	20.15
530	15.26
531	15.26
532	15.26
533	15.26
534	2.3
535	2.3
536	2.3
537	2.3
538	2.3
539	2.3
540	2.3
541	2.3
542	2.3
543	16.1
544	16.1
545	16.1
546	16.1
547	16.6
548	17.42
549	17.42
550	17.42
551	17.42
552	16.42
553	16.42
554	16.42
555	16.42
556	16.42
557	27.09
558	27.09
559	27.09
560	27.09
561	15.11
562	15.11
563	15.11
564	15.11
565	8.7
566	8.7
567	8.7
568	8.7
569	9.46
570	9.46
571	9.46
572	9.46
573	12.06
574	12.06
575	12.06
576	12.06
577	7.14
578	20.35
579	21.35
580	25.13
581	25.13
582	25.13
583	25.13
584	15
585	15
586	18
587	18
588	18
589	18
590	14.12
591	16.64
592	17.8
593	18.38
594	11.84
595	11.84
596	11.84
597	11.84
598	13.96
599	14.55
600	14.55
601	14.55
602	14.55
603	15.09
604	15.09
605	15.09
606	15.09
607	15.09
608	15.09
609	15.09
610	15.09
611	15.09
612	14.5
613	14.5
614	14.5
615	14.5
616	5.23
617	18.6
618	6
619	7
620	7
621	7
622	7
623	32.71
624	32.5
625	31.13
626	31.13
627	31.13
628	31.13
629	18.9
630	18.46
631	18.2
632	18.2
633	18.2
634	18.2
635	13
636	13.57
637	14.75
638	14.75
639	14.75
640	14.75
641	17.45
642	18.73
643	18.73
644	18.73
645	18.73
646	1
647	1
648	1
649	1
650	1
651	1
652	1
653	1
654	1
655	15
656	13
657	13
658	13
659	13
660	13
661	13
662	13
663	13
664	13
665	29.75
666	32.65
667	9.5
668	22.73
669	22.73
670	22.73
671	22.73
672	16.87
673	16.87
674	16.87
675	16.87
676	15.58
677	15.58
678	15.58
679	15.58
680	15.58
681	15.58
682	15.58
683	15.58
684	15.58
685	19.91
686	19.91
687	19.91
688	19.91
689	9
690	5.16
691	6.67
692	6.67
693	6.67
694	6.67
695	10.75
696	6.1
697	6.1
698	6.1
699	6.1
700	23.4
701	23.4
702	23.15
703	23.15
704	23.15
705	23.15
706	19.61
707	19.61
708	19.61
709	19.61
710	14.3
711	14.3
712	14.3
713	14.3
714	14.6
715	14.6
716	14.6
717	14.6
718	13.6
719	13.6
720	13.6
721	13.6
722	13.6
723	13.6
724	13.6
725	13.6
726	13.6
727	19.25
728	19.25
729	19.25
730	19.25
731	18.93
732	18.93
733	18.93
734	18.93
735	19.16
736	19.16
737	19.16
738	19.16
739	19.16
740	19.16
741	19.16
742	19.16
743	19.16
744	25.42
745	25.42
746	25.42
747	25.42
748	26.56
749	26.56
750	26.56
751	26.56
752	26.56
753	26.56
754	26.56
755	26.56
756	26.56
757	7.25
758	7.25
759	7.25
760	7.25
761	9.8
762	8.5
763	8.5
764	8.5
765	8.5
766	17.57
767	16.86
768	16.86
769	16.86
770	16.86
771	17.43
772	17.43
773	17.43
774	17.43
775	17.43
776	17.43
777	17.43
778	17.43
779	17.43
780	14.15
781	14.15
782	14.15
783	14.15
784	14.15
785	14.15
786	14.15
787	14.15
788	14.15
789	14.15
790	11.16
791	11.16
792	11.16
793	11.16
794	9.16
795	9.16
796	9.16
797	9.16
798	9.16
799	9.16
800	9.16
801	9.16
802	9.16
803	4
804	15.03
805	15.03
806	15.03
807	15.03
808	26.15
809	26.15
810	26.15
811	26.15
812	28.32
813	28.32
814	28.32
815	28.32
816	27.71
817	27.71
818	27.71
819	27.71
820	27.71
821	27.71
822	27.71
823	27.71
824	27.71
825	15
826	15
827	15
828	15
829	5.94
830	5.94
831	5.94
832	5.94
833	5.8
834	5.8
835	5.8
836	5.8
837	12.23
838	11.82
839	12.23
840	12.23
841	12.23
842	12.23
843	0.2
844	0.2
845	0.2
846	0.2
847	13.25
848	13.25
849	13.25
850	13.25
851	20
852	20
853	20
854	20
855	11
856	11
857	11
858	11
859	8
860	7.83
861	7.83
862	7.83
863	7.83
864	4
865	2.4
866	19.75
867	20.25
868	20.25
869	20.25
870	20.25
871	15.57
872	16.35
873	13.41
874	13.41
875	13.41
876	13.41
877	12.34
878	15.33
879	15.33
880	15.33
881	15.33
882	15.33
883	29.4
884	28.76
885	28.76
886	28.76
887	28.76
888	18.92
889	19.33
890	19.33
891	19.33
892	19.33
893	18.15
894	19.01
895	19.01
896	19.01
897	19.01
898	21.98
899	20.15
900	20.15
901	20.15
902	20.15
903	15.5
904	14.9
905	14.9
906	14.9
907	14.9
908	13.36
909	14.29
910	11.41
911	11.41
912	11.41
913	11.41
914	11.81
915	11.81
916	11.81
917	11.81
918	9.81
919	9.81
920	9.81
921	9.81
922	9.81
923	9.81
924	9.81
925	9.81
926	9.81
927	18.83
928	18.83
929	18.83
930	18.83
931	15.45
932	15.45
933	15.45
934	15.45
935	21
936	21
937	21
938	21
939	19.76
940	20.76
941	13.79
942	13.12
943	13.12
944	13.12
945	13.12
946	1
947	1
948	1
949	1
950	11.76
951	14.99
952	14.99
953	14.99
954	14.99
955	22.83
956	8.62
957	4.62
958	4.62
959	4.62
960	4.62
961	9.75
962	9.35
963	11.28
964	11.28
965	11.28
966	11.28
967	19.26
968	10.79
969	9.6
970	13.39
971	14.79
972	14.79
973	14.79
974	14.79
975	15.07
976	15.07
977	15.07
978	15.07
979	12.19
980	12.27
981	2
982	2
983	2
984	2
985	2
986	11.56
987	12.15
988	12.15
989	12.15
990	12.15
991	4.75
992	28.83
993	28.83
994	28.83
995	28.83
996	29.81
997	30.4
998	30.4
999	30.4
1000	30.4
1001	9
1002	10.01
1003	11.91
1004	8.42
1005	8.4
1006	19.58
1007	29.35
1008	20.46
1009	21.32
1010	17.45
1011	16.35
1012	16.35
1013	16.35
1014	16.35
1015	20.5
1016	16.94
1017	16.94
1018	16.94
1019	16.94
1020	14.4
1021	14.4
1022	14.4
1023	14.4
1024	13.4
1025	13.4
1026	13.4
1027	13.4
1028	13.4
1029	13.4
1030	13.4
1031	13.4
1032	13.4
1033	14.15
1034	15.5
1035	25.86
1036	28.62
1037	32.57
1038	32.57
1039	32.57
1040	32.57
1041	11.71
1042	4
1043	5
1044	5
1045	5
1046	5
1047	11.58
1048	11.58
1049	11.58
1050	11.58
1051	10.75
1052	8.96
1053	8.96
1054	8.96
1055	8.96
1056	25.75
1057	25.75
1058	25.75
1059	25.75
1060	29.52
1061	26.31
1062	27.31
1063	26.79
1064	26.79
1065	26.79
1066	26.79
1067	8.4
1068	8.4
1069	8.4
1070	8.4
1071	33.41
1072	33.13
1073	21.7
1074	23.95
1075	23.95
1076	23.95
1077	23.95
1078	11.38
1079	27.4
1080	27.13
1081	27.19
1082	27.19
1083	27.19
1084	27.19
1085	3
1086	3.5
1087	3.8
1088	3.8
1089	3.8
1090	3.8
1091	5.95
1092	7.39
1093	6.71
1094	6.71
1095	6.71
1096	6.71
1097	6.05
1098	6.35
1099	6.35
1100	6.35
1101	6.35
1102	6.35
1103	6.35
1104	6.35
1105	6.35
1106	6.35
1107	6.35
1108	6.35
1109	6.35
1110	6.35
1111	2
1112	2
1113	2
1114	2
1115	2
1116	12
1117	12
1118	12
1119	12
1120	11.4
1121	11.4
1122	11.4
1123	11.4
1124	10.67
1125	10.67
1126	10.67
1127	10.67
1128	10.67
1129	10.67
1130	10.67
1131	10.67
1132	10.67
1133	8
1134	8
1135	8
1136	8
1137	5.08
1138	5.08
1139	5.08
1140	5.08
1141	9.8
1142	10.1
1143	10.1
1144	10.1
1145	10.1
1146	32.11
1147	32.88
1148	32.88
1149	32.88
1150	32.88
1151	19.93
1152	13.73
1153	13.73
1154	13.73
1155	13.73
1156	13.14
1157	5.2
1158	5.2
1159	5.2
1160	5.2
1161	1
1162	0.52
1163	16.45
1164	16.45
1165	16.45
1166	16.45
1167	6
1168	30
1169	30
1170	8.7
1171	9.02
1172	9.02
1173	9.02
1174	9.02
1175	14
1176	8.02
1177	8.02
1178	8.02
1179	8.02
1180	29.64
1181	29.64
1182	29.64
1183	29.64
1184	29.64
1185	29.64
1186	29.64
1187	29.64
1188	29.64
1189	3
1190	3
1191	3
1192	3
1193	3
1194	20.15
1195	20.15
1196	20.15
1197	20.15
1198	21.05
1199	21.05
1200	21.05
1201	21.05
1202	20.25
1203	20.25
1204	20.25
1205	20.25
1206	20.25
1207	20.25
1208	20.25
1209	20.25
1210	20.25
1211	11.13
1212	11.13
1213	11.13
1214	11.13
1215	29
1216	16.7
1217	11.55
1218	15.85
1219	15.85
1220	15.85
1221	15.85
1222	19.87
1223	19.39
1224	19.39
1225	19.39
1226	19.39
1227	19.39
1228	19.39
1229	19.39
1230	19.39
1231	19.39
1232	30.2
1233	31.6
1234	30.65
1235	23.65
1236	23.74
1237	23.74
1238	23.74
1239	23.74
1240	9.9
1241	9.9
1242	9.9
1243	9.9
1244	9.8
1245	9.8
1246	9.8
1247	9.8
1248	9.57
1249	9.57
1250	9.57
1251	9.57
1252	6.9
1253	6.9
1254	6.9
1255	6.9
1256	10.9
1257	10.9
1258	10.9
1259	10.9
1260	10.9
1261	16.3
1262	16.3
1263	16.3
1264	16.3
1265	17.77
1266	17.77
1267	17.77
1268	17.77
1269	8
1270	8
1271	8
1272	8
1273	9.05
1274	9.4
1275	9.4
1276	9.4
1277	9.4
1278	28.29
1279	28.29
1280	28.29
1281	28.29
1282	7.73
1283	19.5
1284	25.8
1285	25.8
1286	25.8
1287	25.8
1288	14
1289	15
1290	14
1291	14
1292	14
1293	14
1294	15.86
1295	8.1
1296	8.1
1297	8.1
1298	8.1
1299	8.1
1300	8.1
1301	9.38
1302	9.38
1303	9.82
1304	9.82
1305	9.82
1306	9.82
1307	8.75
1308	8.7
1309	8.7
1310	8.7
1311	8.7
1312	7.8
1313	7.7
1314	7.7
1315	7.7
1316	7.7
1317	14.34
1318	14.34
1319	14.34
1320	14.34
1321	18.83
1322	18.83
1323	18.83
1324	18.83
1325	1
1326	10.61
1327	13.05
1328	13.05
1329	13.05
1330	13.05
1331	12.84
1332	12.84
1333	12.84
1334	12.84
1335	12.84
1336	12.84
1337	12.84
1338	12.84
1339	12.84
1340	12
1341	12
1342	12
1343	12
1344	12.5
1345	11.25
1346	11.25
1347	11.25
1348	11.25
1349	11.25
1350	11.25
1351	11.25
1352	11.25
1353	11.25
1354	8.77
1355	9.83
1356	9.83
1357	9.83
1358	9.83
1359	10.45
1360	22.81
1361	22.5
1362	22.5
1363	22.5
1364	22.5
1365	9.4
1366	9.4
1367	9.4
1368	9.4
1369	9.1
1370	17.36
1371	17.36
1372	17.36
1373	17.36
1374	17.73
1375	17.73
1376	17.73
1377	17.73
1378	12.33
1379	10.17
1380	10.17
1381	10.17
1382	10.17
1383	10.17
1384	17
1385	20.15
1386	20.15
1387	20.15
1388	20.15
1389	15.26
1390	15.26
1391	15.26
1392	15.26
1393	2.3
1394	2.3
1395	2.3
1396	2.3
1397	2.3
1398	2.3
1399	2.3
1400	2.3
1401	2.3
1402	16.1
1403	16.1
1404	16.1
1405	16.1
1406	16.6
1407	17.42
1408	17.42
1409	17.42
1410	17.42
1411	16.42
1412	16.42
1413	16.42
1414	16.42
1415	16.42
1416	27.09
1417	27.09
1418	27.09
1419	27.09
1420	15.11
1421	15.11
1422	15.11
1423	15.11
1424	8.7
1425	8.7
1426	8.7
1427	8.7
1428	9.46
1429	9.46
1430	9.46
1431	9.46
1432	12.06
1433	12.06
1434	12.06
1435	12.06
1436	7.14
1437	20.35
1438	21.35
1439	25.13
1440	25.13
1441	25.13
1442	25.13
1443	15
1444	15
1445	18
1446	18
1447	18
1448	18
1449	14.12
1450	16.64
1451	17.8
1452	18.38
1453	11.84
1454	11.84
1455	11.84
1456	11.84
1457	13.96
1458	14.55
1459	14.55
1460	14.55
1461	14.55
1462	15.09
1463	15.09
1464	15.09
1465	15.09
1466	15.09
1467	15.09
1468	15.09
1469	15.09
1470	15.09
1471	14.5
1472	14.5
1473	14.5
1474	14.5
1475	5.23
1476	18.6
1477	6
1478	7
1479	7
1480	7
1481	7
1482	32.71
1483	32.5
1484	31.13
1485	31.13
1486	31.13
1487	31.13
1488	18.9
1489	18.46
1490	18.2
1491	18.2
1492	18.2
1493	18.2
1494	13
1495	13.57
1496	14.75
1497	14.75
1498	14.75
1499	14.75
1500	17.45
1501	18.73
1502	18.73
1503	18.73
1504	18.73
1505	1
1506	1
1507	1
1508	1
1509	1
1510	1
1511	1
1512	1
1513	1
1514	15
1515	13
1516	13
1517	13
1518	13
1519	13
1520	13
1521	13
1522	13
1523	13
1524	29.75
1525	32.65
1526	9.5
1527	22.73
1528	22.73
1529	22.73
1530	22.73
1531	16.87
1532	16.87
1533	16.87
1534	16.87
1535	15.58
1536	15.58
1537	15.58
1538	15.58
1539	15.58
1540	15.58
1541	15.58
1542	15.58
1543	15.58
1544	19.91
1545	19.91
1546	19.91
1547	19.91
1548	9
1549	5.16
1550	6.67
1551	6.67
1552	6.67
1553	6.67
1554	10.75
1555	6.1
1556	6.1
1557	6.1
1558	6.1
1559	23.4
1560	23.4
