group	y	label
1	148.5	Reduced.Lunch.Eligible.median
2	148.5	Reduced.Lunch.Eligible.median
3	148.5	Reduced.Lunch.Eligible.median
4	148.5	Reduced.Lunch.Eligible.median
5	148.5	Reduced.Lunch.Eligible.median
6	148.5	Reduced.Lunch.Eligible.median
7	148.5	Reduced.Lunch.Eligible.median
8	148.5	Reduced.Lunch.Eligible.median
9	148.5	Reduced.Lunch.Eligible.median
10	148.5	Reduced.Lunch.Eligible.median
11	148.5	Reduced.Lunch.Eligible.median
12	148.5	Reduced.Lunch.Eligible.median
13	148.5	Reduced.Lunch.Eligible.median
14	148.5	Reduced.Lunch.Eligible.median
15	148.5	Reduced.Lunch.Eligible.median
16	148.5	Reduced.Lunch.Eligible.median
17	148.5	Reduced.Lunch.Eligible.median
18	148.5	Reduced.Lunch.Eligible.median
19	148.5	Reduced.Lunch.Eligible.median
20	148.5	Reduced.Lunch.Eligible.median
21	148.5	Reduced.Lunch.Eligible.median
22	148.5	Reduced.Lunch.Eligible.median
23	148.5	Reduced.Lunch.Eligible.median
24	148.5	Reduced.Lunch.Eligible.median
25	148.5	Reduced.Lunch.Eligible.median
26	148.5	Reduced.Lunch.Eligible.median
27	148.5	Reduced.Lunch.Eligible.median
28	148.5	Reduced.Lunch.Eligible.median
29	148.5	Reduced.Lunch.Eligible.median
30	148.5	Reduced.Lunch.Eligible.median
31	148.5	Reduced.Lunch.Eligible.median
32	148.5	Reduced.Lunch.Eligible.median
33	148.5	Reduced.Lunch.Eligible.median
34	148.5	Reduced.Lunch.Eligible.median
35	148.5	Reduced.Lunch.Eligible.median
36	148.5	Reduced.Lunch.Eligible.median
37	148.5	Reduced.Lunch.Eligible.median
38	148.5	Reduced.Lunch.Eligible.median
39	148.5	Reduced.Lunch.Eligible.median
40	148.5	Reduced.Lunch.Eligible.median
41	148.5	Reduced.Lunch.Eligible.median
42	148.5	Reduced.Lunch.Eligible.median
43	148.5	Reduced.Lunch.Eligible.median
44	148.5	Reduced.Lunch.Eligible.median
45	148.5	Reduced.Lunch.Eligible.median
46	148.5	Reduced.Lunch.Eligible.median
47	148.5	Reduced.Lunch.Eligible.median
