group	x
1	13.4350288425444
2	13.4350288425444
3	13.4350288425444
4	13.4350288425444
5	80.0618808291734
6	71.9963623419697
7	4.24264068711928
8	11.3137084989848
9	11.3137084989848
10	11.3137084989848
11	11.3137084989848
12	8.48528137423857
13	7.77817459305202
14	1.4142135623731
15	1.4142135623731
16	1.4142135623731
17	1.4142135623731
18	75.4897344014403
19	21.733231083604
20	35.0047615808669
21	35.0047615808669
22	35.0047615808669
23	35.0047615808669
24	23.2091935807056
25	28.7749891398763
26	28.7749891398763
27	28.7749891398763
28	28.7749891398763
29	65.3471498995939
30	51.7324849586795
31	51.7324849586795
32	51.7324849586795
33	51.7324849586795
34	40.853396431631
35	55.0847831377535
36	55.0847831377535
37	55.0847831377535
38	55.0847831377535
39	8.92094912738176
40	24.7167284782324
41	24.7167284782324
42	24.7167284782324
43	24.7167284782324
44	7.07106781186548
45	18.3847763108502
46	18.3847763108502
47	18.3847763108502
48	18.3847763108502
49	15.9478316185409
50	8.32666399786453
51	174.933876396515
52	174.933876396515
53	174.933876396515
54	174.933876396515
55	168.346699139339
56	168.346699139339
57	168.346699139339
58	168.346699139339
59	187.513332859293
60	187.513332859293
61	187.513332859293
62	187.513332859293
63	187.513332859293
64	187.513332859293
65	187.513332859293
66	187.513332859293
67	187.513332859293
68	28.9309522829789
69	28.9309522829789
70	28.9309522829789
71	28.9309522829789
72	24.662724910277
73	24.662724910277
74	24.662724910277
75	24.662724910277
76	15.556349186104
77	15.556349186104
78	15.556349186104
79	15.556349186104
80	74.2744909104061
81	74.6076403594163
82	4.78713553878169
83	7.23417813807024
84	7.23417813807024
85	7.23417813807024
86	7.23417813807024
87	153.417109618874
88	153.417109618874
89	153.417109618874
90	153.417109618874
91	24.7487373415292
92	20.5060966544099
93	20.5060966544099
94	20.5060966544099
95	20.5060966544099
96	309.919344346235
97	29.6704117486316
98	13.4412301024373
99	13.4412301024373
100	13.4412301024373
101	13.4412301024373
102	7.07106781186548
103	5.65685424949238
104	44.0719109335338
105	44.0719109335338
106	44.0719109335338
107	44.0719109335338
108	45.9619407771256
109	120.12917290075
110	78.1218162987663
111	51.3939036592214
112	102.74100586287
113	102.74100586287
114	102.74100586287
115	102.74100586287
116	116.455403958387
117	116.455403958387
118	116.455403958387
119	116.455403958387
120	21.2132034355964
121	24.0416305603426
122	41.8120795942991
123	42.3270992785158
124	42.3270992785158
125	42.3270992785158
126	42.3270992785158
127	27.4651294068194
128	61.598160145684
129	61.598160145684
130	61.598160145684
131	61.598160145684
132	55.3507000859068
133	11.8194754536739
134	11.8194754536739
135	11.8194754536739
136	11.8194754536739
137	23.6156727619604
138	28.4604989415154
139	28.4604989415154
140	28.4604989415154
141	28.4604989415154
142	81.855272977895
143	75.7660874006306
144	17.8978583448784
145	5.65685424949238
146	1.4142135623731
147	53.2572373798466
148	32.1299444962691
149	19.0087699058443
150	41.3077878048841
151	1.4142135623731
152	2.82842712474619
153	2.82842712474619
154	2.82842712474619
155	2.82842712474619
156	141.351512195661
157	169.719376226366
158	169.719376226366
159	169.719376226366
160	169.719376226366
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	51.7912476518314
177	109.601551083915
178	140.714249456123
179	140.714249456123
180	140.714249456123
181	140.714249456123
182	31.1126983722081
183	171.671197351216
184	120.264292289939
185	120.264292289939
186	120.264292289939
187	120.264292289939
188	64.0236501441286
189	64.0236501441286
190	64.0236501441286
191	64.0236501441286
192	97.9285453787607
193	99.4150111625224
194	99.4150111625224
195	99.4150111625224
196	99.4150111625224
197	61.0273162881454
198	61.0273162881454
199	61.0273162881454
200	61.0273162881454
201	79.1252172192911
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	32.8062494046485
213	24.8646335183127
214	30.4795013082563
215	31.984371183439
216	31.984371183439
217	31.984371183439
218	31.984371183439
219	1.4142135623731
220	28.6879765755621
221	48.4458460551573
222	56.4121736270934
223	56.4121736270934
224	56.4121736270934
225	56.4121736270934
226	38.1357225358762
227	68.7362107383486
228	61.7811999451829
229	61.7811999451829
230	61.7811999451829
231	61.7811999451829
232	0.707106781186548
233	13.4350288425444
234	9.89949493661167
235	9.89949493661167
236	9.89949493661167
237	9.89949493661167
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	18.5831464863551
253	14.1539158303748
254	14.1539158303748
255	14.1539158303748
256	14.1539158303748
257	0
258	0
259	0
260	0
261	0
262	0
263	0
264	0
265	0
266	0
267	0
268	0
269	0
270	0
271	0
272	0
273	0
274	41.2976996938086
275	41.2976996938086
276	41.2976996938086
277	41.2976996938086
278	7.50555349946513
279	7.50555349946513
280	7.50555349946513
281	7.50555349946513
282	54.6168472176855
283	38.1357225358762
284	38.1357225358762
285	38.1357225358762
286	38.1357225358762
287	55.0545184340032
288	49.9733262184271
289	49.9733262184271
290	49.9733262184271
291	49.9733262184271
292	0
293	33.9411254969543
294	33.9411254969543
295	33.9411254969543
296	33.9411254969543
297	9.19238815542512
298	115.805632179288
299	115.805632179288
300	115.805632179288
301	115.805632179288
302	385.308246011482
303	370.795256472116
304	225.357721332335
305	225.357721332335
306	225.357721332335
307	225.357721332335
308	216.024428182159
309	122.572427568357
310	141.669803886832
311	210.099050714445
312	234.93722565826
313	234.93722565826
314	234.93722565826
315	234.93722565826
316	119.630403047609
317	36.7559518989782
318	36.7559518989782
319	36.7559518989782
320	36.7559518989782
321	81.0370285733627
322	81.0370285733627
323	81.0370285733627
324	81.0370285733627
325	81.0370285733627
326	81.0370285733627
327	81.0370285733627
328	81.0370285733627
329	81.0370285733627
330	15.2249794745346
331	20.899760764181
332	20.899760764181
333	20.899760764181
334	20.899760764181
335	56.3205113613149
336	56.3205113613149
337	56.3205113613149
338	56.3205113613149
339	59.5007002759912
340	59.5007002759912
341	59.5007002759912
342	59.5007002759912
343	57.1926568713152
344	57.1926568713152
345	57.1926568713152
346	57.1926568713152
347	57.1926568713152
348	57.1926568713152
349	57.1926568713152
350	57.1926568713152
351	57.1926568713152
352	48.9612091353962
353	48.9612091353962
354	48.9612091353962
355	48.9612091353962
356	26.4133804475434
357	2.12132034355964
358	41.8608807042247
359	23.3023603954621
360	23.3023603954621
361	23.3023603954621
362	23.3023603954621
363	59.2595983786593
364	56.5862174031804
365	56.5862174031804
366	56.5862174031804
367	56.5862174031804
368	56.5862174031804
369	56.5862174031804
370	56.5862174031804
371	56.5862174031804
372	56.5862174031804
373	51.618795026618
374	35.3553390593274
375	45.254833995939
376	11.9023807142381
377	12.8937969582276
378	12.8937969582276
379	12.8937969582276
380	12.8937969582276
381	12.0208152801713
382	12.0208152801713
383	12.0208152801713
384	12.0208152801713
385	10.6066017177982
386	10.6066017177982
387	10.6066017177982
388	10.6066017177982
389	2.12132034355964
390	2.12132034355964
391	2.12132034355964
392	2.12132034355964
393	3.53553390593274
394	3.53553390593274
395	3.53553390593274
396	3.53553390593274
397	26.006409466386
398	31.2623309005156
399	31.2623309005156
400	31.2623309005156
401	31.2623309005156
402	36.5964479150641
403	36.5964479150641
404	36.5964479150641
405	36.5964479150641
406	30.3117139073329
407	30.3117139073329
408	30.3117139073329
409	30.3117139073329
410	155.242462690535
411	155.242462690535
412	155.242462690535
413	155.242462690535
414	4.94974746830583
415	7.07106781186548
416	7.07106781186548
417	7.07106781186548
418	7.07106781186548
419	22.128413107737
420	22.128413107737
421	22.128413107737
422	22.128413107737
423	17.0391705588427
424	81.4063879557372
425	35.0047615808669
426	35.0047615808669
427	35.0047615808669
428	35.0047615808669
429	151.460449811635
430	135.459008032478
431	122.81664614957
432	122.81664614957
433	122.81664614957
434	122.81664614957
435	106.522298135179
436	0
437	0
438	0
439	0
440	0
441	0
442	7.77817459305202
443	11.3137084989848
444	14.142135623731
445	14.142135623731
446	14.142135623731
447	14.142135623731
448	12.7279220613579
449	17.6776695296637
450	17.6776695296637
451	17.6776695296637
452	17.6776695296637
453	83.1697060232871
454	79.0303739077578
455	79.0303739077578
456	79.0303739077578
457	79.0303739077578
458	19.9248588451713
459	19.9248588451713
460	19.9248588451713
461	19.9248588451713
462	12.8582010146573
463	12.8582010146573
464	12.8582010146573
465	12.8582010146573
466	163.593839873158
467	6.36396103067893
468	9.19238815542512
469	9.19238815542512
470	9.19238815542512
471	9.19238815542512
472	15.556349186104
473	15.556349186104
474	15.556349186104
475	15.556349186104
476	15.556349186104
477	15.556349186104
478	15.556349186104
479	15.556349186104
480	15.556349186104
481	10.6066017177982
482	10.6066017177982
483	10.6066017177982
