group	x	y
1	0.973013359662145	4.00613068135455
2	3.58551425278617	4.0229893100448
3	3.76197673144322	4.01234674852341
4	4.03062523567143	4.01495955193415
5	4.05693573856049	3.99424788212404
6	4.17033879340316	4.00362512646243
7	4.25134183160961	3.96506257353351
8	3.79008643156331	1.99579995684326
9	4.28622146032388	1.98633572231978
10	4.15840223868562	3.98780984608457
11	4.47519942006431	3.96258424684405
12	3.77057108703078	3.9886360983178
13	4.09217595777644	4.00174739861861
14	3.7735068573152	4.00538533983752
15	3.9823690223302	3.99431978970766
16	3.92032424830808	3.96033456692472
17	3.86553180738229	4.02610397353768
18	3.95487126685058	1.98550417123362
19	4.1005069757644	3.01873033873737
20	4.12265232445672	4.00262091297656
21	4.21385491935098	3.02340446233749
22	4.22772430173096	4.01990895105526
23	4.29024299377576	4.00965376265347
24	4.55454123231672	4.01761398633942
25	4.56870767670708	3.98888041863218
26	4.55414080491703	4.00788361784071
27	4.24558135864554	2.98879793036729
28	4.12415526350684	3.97855888169259
29	4.37631065927481	2.97948684846982
30	4.3199453027644	4.01661697139964
31	4.33563193763169	4.01202995324507
32	4.14638871093148	4.00636891918257
33	4.42083816062659	4.02375738879666
34	4.22902300414572	3.99230423983186
35	4.47224666856229	3.99029903041199
36	4.74881942164153	4.02511483427137
37	4.51435441311859	3.9754585502483
38	4.35400257143961	4.03799657478929
39	4.26609024549072	3.99335057105869
40	4.4187331186705	4.02852527633309
41	4.35952534174117	4.02241298681125
42	4.18462815718397	1.9714788252674
43	4.58394620248206	4.03042302247137
44	4.12620372439866	4.00081803368404
45	4.32095974656831	4.00407747296616
46	4.13693596052152	2.00109488895163
47	4.1722807841486	4.02581397285685
48	4.31222836904228	3.97495597345755
49	4.5819508805871	3.97067900348455
50	4.44095154386014	4.02463832825422
51	4.30944488483352	3.01318844551221
52	4.0344648023327	3.9732253625989
53	4.12760326599398	4.01476504795253
54	4.16470284176909	4.03509294774383
55	4.09673842218799	3.99503881499171
56	4.15204290105481	3.96731953458861
57	4.3309522539139	3.96952296843752
58	4.39551259259015	4.03985308926553
59	3.95124144400988	4.03103793812916
60	4.32250670193384	4.00266737304628
61	4.20508821578075	3.97199898095801
62	3.85558343072016	3.99064168270677
63	3.84305055385593	2.98581421537325
64	3.78419070445411	3.96950522018597
65	4.31723567582418	4.01820621304214
66	4.08201928972991	4.0209505584836
67	4.35414970070944	4.00611227815971
68	4.01562327950641	3.98694336326793
69	3.69176053714628	3.01414592687041
70	4.62004199479476	4.02258203530684
71	3.8708298712543	4.03776695413515
72	5.0187314886041	3.96153168894351
73	5.00435436472297	4.01478118078783
74	4.0086454096268	3.97084536703303
75	3.90492012305185	3.96794143799692
76	4.0806392153988	1.97635419135913
77	4.42919959790612	3.99055525775999
78	4.40352660409979	4.03064001893625
79	4.1587140163593	4.02220387389883
80	4.3112713505991	3.99288421474397
81	4.38165875548016	3.9609854177013
82	4.17938646268156	3.9949009597674
83	4.22510254442119	3.97928553668782
84	4.2974890606516	4.01646568542346
85	4.17117652973092	4.01361481849104
86	4.12026584347962	3.01751922843978
87	4.86961895421423	4.00296496545896
88	4.76371011067182	3.97265915123746
89	4.74438020574205	4.01594203030691
90	4.71016600823443	3.97291594637558
91	4.39747095948913	4.0244620211795
92	4.39358247095312	4.02978381641209
93	3.91169093103606	4.01957276685163
94	3.96172798392931	4.02840243561193
95	4.24774895070742	2.01733951982111
96	4.26942920647562	4.02930992532522
97	4.28285258904767	3.97946513015777
98	4.24106256691826	1.99920626142994
99	3.84281810624082	4.00349902315065
100	3.66782626371209	4.00214268889278
101	3.74617292822063	4.01671398155391
102	3.76458001825958	3.00697540834546
103	3.57825193220033	3.97593557648361
104	4.0019093962067	4.01366867566481
105	4.29414079284295	3.99372473204508
106	4.68692186669136	3.99638888051733
107	4.72037768721787	1.99454964740202
108	4.07179989920929	4.03154951632023
109	3.89699767853516	3.98301724210382
110	4.01961180955172	4.03678255436942
111	4.06266865215989	3.97214496981353
112	4.29801582043369	3.99269480124116
113	3.97881703598977	4.00461322102696
114	4.29317814327776	3.98391458803788
115	4.34615216377276	3.97029615057632
116	3.80132429802452	4.00341165432706
117	4.49902172840036	1.00564807169139
118	4.40265774860629	4.01592219373211
119	3.71439789254803	2.03945096671581
120	4.5476629114151	3.98191575767472
121	4.25718221538796	3.99284454505891
122	4.4462122277406	4.02123983988538
123	4.1456004126564	3.98593513702974
124	3.9658049879676	3.97299524569884
125	4.20233493455344	3.96208017379045
126	4.16249993153452	2.97519170055166
127	4.48363654751656	3.99914598466828
128	4.40542365458894	4.03192656900734
129	4.27615600577499	4.01798831883818
130	4.20688352465389	4.0387632939592
131	4.15750342759972	3.03736305262893
132	5.01808988729492	2.99576560908929
133	4.45089082390569	4.02651321996003
134	4.11213943844661	2.00706750994548
135	4.2614873249738	3.96446679025888
136	4.38451857410938	3.98934836043045
137	4.3097516883033	3.97566295407712
138	4.49402848727273	4.03300580507144
139	4.59514336973079	2.9733626935631
140	4.00183576450543	2.0024073112756
141	4.16207185598252	3.9714062471129
142	3.11254427367931	4.02367244904861
143	3.38657654835011	4.00769970530644
144	4.25960508622907	4.00841510541737
145	4.26444261909416	4.03534560117871
146	3.96386550034795	3.96295127440244
147	4.1019094160282	3.99597425019369
148	4.13542518652225	4.03736791051924
149	4.57092540122569	2.9957029723376
150	3.96683970493582	1.98313641879708
151	4.36926003556699	4.00445395151153
152	4.94800543444231	3.99825804637745
153	4.10744652091272	3.99291755491868
154	4.01620630716905	4.03400937210768
155	4.28678312370853	4.02877264607698
156	3.97906415418068	3.99651550417766
157	4.1658669043084	4.0070299581252
158	4.00708952074736	3.96294568231329
159	4.50375784399669	3.97578180814162
160	4.13221959771814	4.01293497603387
161	4.0555829023694	4.03225754609331
162	4.2292798323743	3.9707271643728
163	4.21011168332861	3.99521069396287
164	3.68809086707844	0.97939454888925
165	3.83334447848431	4.03252227656543
166	4.19000365963827	3.96773980999365
167	4.05498514860941	3.97129901722074
168	4.12848777456895	4.0050618430227
169	3.82426378356322	3.98443022895604
170	4.5386992437765	3.9933688316308
171	4.16553362405756	3.96814993470907
172	4.08032949254981	4.00429668288678
173	4.83021184970371	3.99109926395118
174	4.35124903131276	3.9720424765721
175	4.12976466275864	3.98155487621203
176	4.1675061018722	3.98543922537938
177	4.35685372629513	4.02840918125585
178	4.37186835573986	3.97681219130754
179	4.48032809957752	3.98898232601583
180	3.97304585127818	3.9900330629386
181	3.72254224727154	3.9899063161388
182	4.35960313170272	4.02778746444732
183	4.04836978459731	4.00937504956499
184	4.161782643844	4.02229907561094
185	3.84394666596449	3.99457680940628
186	3.97317765526474	3.98544779721647
187	3.87844845689626	4.00099785732105
188	4.35816655457333	4.02028937645257
189	3.89909436181188	3.96569807436317
190	3.72388077130541	3.98792018972337
191	3.62092539168048	3.99221636394039
192	3.93881773411381	3.99275196479633
193	3.93735476226856	4.01398731060326
194	3.97964131304373	3.97159744089469
195	3.67597602481998	3.98534624909982
196	4.2781027958072	3.99816303731874
197	4.4789542981725	3.9665502547659
198	3.77204586150125	4.02430546673015
199	3.27982365038867	4.03463954249397
200	3.94567001487766	4.01756974430755
201	3.97015566919827	3.99303706055507
202	4.52597291427993	3.96574981829152
203	4.30097723507803	3.97717744212598
204	4.25159436710668	3.98770789375529
205	4.06748532274738	1.97318321013823
206	3.96098793643009	4.01123516976833
207	4.28712596423249	4.01413318593055
208	4.30721639397994	4.0072193550691
209	4.53448393059032	4.01351822381839
210	4.08987728773872	4.01294553851709
211	4.18606721758221	4.03939657110721
212	3.56941915133302	4.00615251693875
213	4.43848918095338	4.0378716288507
214	3.81429008398119	2.00415644017979
215	4.19585334000311	4.01164530996233
216	3.39070965954752	1.98659623442218
217	3.95830270177375	4.00822128225118
218	3.92148339314593	1.97695254735649
219	4.26304684814849	3.96336447488517
220	4.4378376237258	3.98150431653485
221	4.33058123537854	3.9721428157948
222	4.13892937173018	3.99532917385921
223	4.3156511566167	1.96743544405326
224	3.89396641731426	4.02216376975179
225	4.2051156598493	4.00472225017846
226	3.94999555439262	2.99581554738805
227	4.23710051195983	3.02436324154958
228	4.16751486265694	1.98849380815402
229	4.38788998054962	3.99291705202311
230	4.45565905421424	4.01180794170126
231	3.13790512205915	4.0230684363097
232	4.17581532358089	4.00118759557605
233	4.99446924729273	3.96331020122394
234	4.28354459887412	3.97695839794353
235	4.24975897091664	4.0172864664346
236	4.2257541512029	3.99343621311709
237	4.1382302362143	3.00279407866299
238	4.14813685863452	4.00387240899727
239	4.325576651968	4.02774993013591
240	3.9673328867892	1.98459940645844
241	4.53708673623731	2.99525565944612
242	3.78053847400915	3.97901416607201
243	4.26260247891148	4.00801756268367
244	4.58838453007862	3.98855949992314
245	4.51410993731906	3.9762920855172
246	4.35243863028164	4.03790546869859
247	4.39888450306326	4.02457057464868
248	3.88710904786697	4.03784673597664
249	4.22439875615973	2.01198707394302
250	4.55354417350302	3.98480053981766
251	4.16099251029254	3.97252012941986
252	4.10177506668507	4.00074682656676
253	3.54755850262516	2.01887773282826
254	4.23713586947215	3.01472751442343
255	4.42608721415604	3.96454301659018
256	4.5948217846032	4.02215274428949
257	3.71287847645946	4.01349893147126
258	4.069736684572	4.03233500724658
259	4.19800463812139	4.00718107195571
260	4.206641209059	4.02714401559904
261	4.27990460278673	4.0373410179466
262	4.10571099008744	4.00830315452069
263	4.15824190226231	4.02905709125102
264	4.48127553761005	3.99013917820528
265	4.4675481750071	3.97550875501707
266	4.46878718265869	3.99748614070937
267	4.39647376445505	4.03868975449353
268	4.52708202992256	4.03268210798502
269	4.33276439436825	3.99911497998983
270	4.31252803585599	3.96091810116544
271	4.27901540769264	4.00788438729942
272	4.20640893356122	3.98464246310294
273	4.64045981182294	4.01784004529938
274	4.45740796870929	4.02768080625683
275	3.75866991546005	4.03377776343375
276	3.94515639223158	3.98589805882424
277	3.95357279695987	4.01923602312803
278	4.49043246889487	4.02655334765091
279	4.28240205204736	3.97222239054739
280	3.59561966726726	4.02445285080001
281	3.99296457160885	3.96129897477105
282	3.48686011405129	3.98969830712304
283	4.12187745295127	3.99752860121429
284	4.13493852391839	4.01116371935233
285	4.39843878411732	3.005760988947
286	3.93350285204265	4.03236868988723
287	4.64484511498791	4.01735591625795
288	4.59396577625632	4.02752167781815
289	4.69617167530077	3.02468842351809
290	4.3910721047939	3.99506178958341
291	3.07843666450431	3.97584958640859
292	3.53418714630086	4.00953725986183
293	4.24037458419371	3.96097655417398
294	4.27019692074853	4.029592569042
295	4.13208658458092	4.01419939231127
296	4.12804555787266	4.02685891393572
297	4.39302341360012	3.98291229331866
298	3.80687044400246	3.97816283646971
299	4.46761345570494	4.020587543156
300	3.40425380048209	4.00855180421844
301	0.969626402128488	4.0344982155785
302	3.53878771601675	4.03083588708192
303	3.79195315819737	3.99249689882621
304	4.04558993167269	4.01923069369048
305	4.04835550352253	4.03768815871328
306	4.14688487161572	4.0220700763911
307	4.23745644846931	3.98403409585357
308	3.72842127347779	4.02400321990252
309	4.26946994812796	4.03549003919587
310	4.17966709819807	3.96704402936623
311	4.47455122446976	3.97008983405307
312	3.82674544305549	3.97099456338212
313	4.12565168581141	4.00914016962051
314	3.79381085752521	3.99820199150592
315	4.0415621382165	4.02828575110063
316	3.88326244675531	4.03988795032725
317	3.92425717160914	4.00013289194554
318	3.97087614129608	3.96346586419269
319	4.05736562099493	3.99928203389049
320	4.13550597440451	4.01289002446458
321	4.22228408705005	3.97689673628658
322	4.17999751652565	3.97724653724581
323	4.2806567999348	4.03848791580647
324	4.55616022446283	4.02055540217087
325	4.53574468464615	3.97839273408055
326	4.53222963378247	4.00817497117445
327	4.25184935153691	4.02571621278301
328	4.13476845754035	3.96810559516773
329	4.39245295712759	3.96894319524989
330	4.29877336869992	3.97824657618999
331	4.35605388660478	4.00340311437845
332	4.08428712584877	4.00407042220235
333	4.48585335446522	3.96516746945679
334	4.17764807739237	3.98593922378495
335	4.45420035779476	4.00751036491245
336	4.7511090981774	4.02539649862796
337	4.51295341391527	4.00104026574641
338	4.29006173562097	3.9799661264196
339	4.24401793418621	4.02171076752245
340	4.40829946839295	4.03995277028531
341	4.4141130383456	4.00711518544704
342	4.18464486812844	4.03010031433776
343	4.63572660735898	4.02957063255832
344	4.12911154749935	3.98215636866167
345	4.33860540268089	3.98165349049494
