group	x
1	9.37
2	9.37
3	9.37
4	9.37
5	22.8271428571429
6	23.4557142857143
7	19.875
8	21
9	21
10	21
11	21
12	17.11
13	18.25
14	16.815
15	16.815
16	16.815
17	16.815
18	30.5466666666667
19	17.7866666666667
20	18.7866666666667
21	18.7866666666667
22	18.7866666666667
23	18.7866666666667
24	32.6175
25	32.0275
26	32.0275
27	32.0275
28	32.0275
29	22.59
30	23.4075
31	23.4075
32	23.4075
33	23.4075
34	21.2866666666667
35	21.62
36	21.62
37	21.62
38	21.62
39	24.23
40	25.8025
41	25.8025
42	25.8025
43	25.8025
44	15.7
45	15.4
46	15.4
47	15.4
48	15.4
49	17.0833333333333
50	17.7466666666667
51	33.396
52	33.396
53	33.396
54	33.396
55	33.299
56	33.299
57	33.299
58	33.299
59	32.71
60	32.71
61	32.71
62	32.71
63	32.71
64	32.71
65	32.71
66	32.71
67	32.71
68	22.7166666666667
69	22.7166666666667
70	22.7166666666667
71	22.7166666666667
72	24.625
73	24.625
74	24.625
75	24.625
76	23
77	23
78	23
79	23
80	34.05
81	34.512
82	16.4275
83	17.175
84	17.175
85	17.175
86	17.175
87	35.5433333333333
88	35.5433333333333
89	35.5433333333333
90	35.5433333333333
91	14.78
92	16.33
93	16.33
94	16.33
95	16.33
96	40.1122222222222
97	14.3375
98	11.842
99	11.842
100	11.842
101	11.842
102	10.6
103	11
104	17.11
105	17.11
106	17.11
107	17.11
108	22.25
109	39.6409090909091
110	38.9354545454545
111	21.21
112	35.1425
113	35.1425
114	35.1425
115	35.1425
116	33.2611111111111
117	33.2611111111111
118	33.2611111111111
119	33.2611111111111
120	12.52
121	12.52
122	13.1075
123	13.82
124	13.82
125	13.82
126	13.82
127	18.8333333333333
128	18.1666666666667
129	18.1666666666667
130	18.1666666666667
131	18.1666666666667
132	16.83
133	34.808
134	34.808
135	34.808
136	34.808
137	34.21
138	36.42
139	36.42
140	36.42
141	36.42
142	27.9225
143	29.9942857142857
144	15.8466666666667
145	9.085
146	9.1
147	23.1633333333333
148	32.5633333333333
149	22.67
150	23.76
151	19.1
152	18.1
153	18.1
154	18.1
155	18.1
156	27.26
157	26.015
158	26.015
159	26.015
160	26.015
161	14.4
162	14.4
163	14.4
164	14.4
165	13.4
166	13.4
167	13.4
168	13.4
169	13.4
170	13.4
171	13.4
172	13.4
173	13.4
174	14.15
175	15.5
176	30.2833333333333
177	35.21
178	38.7
179	38.7
180	38.7
181	38.7
182	12.07
