colour	x	xend	y	yend	tooltip	showSelected1	PANEL
#FDFBFF	-0.0302000769005074	0.210985323246747	3	3	-0.0157314340302278	Annually..summarize.district.wide.fidelity.and....	2
#FDFBFF	-0.0302000769005074	0.210985323246747	3	3	-0.0151835975284103	Align.implementation.goals.with.CSIP..Comprehen...	2
#EDDFFF	-0.0302000769005074	0.210985323246747	3	3	-0.135189025808211	CFA_avg	2
#F5ECFF	-0.0302000769005074	0.210985323246747	3	3	-0.078481459668687	ETLP_avg	2
#F8F2FF	-0.0302000769005074	0.210985323246747	3	3	-0.0547568426236006	DBDM_avg	2
#FFFDFD	-0.0302000769005074	0.210985323246747	3	3	0.00943990070453216	PD_avg	2
#FFFFFF	-0.0302000769005074	0.210985323246747	3	3	-0.00147906662125499	Leadership_avg	2
#D8BFFF	-0.0302000769005074	0.210985323246747	3	3	-0.273993416385034	Total.Students..All.Grades..Excludes.AE...Public.School..mean	2
#D5BAFF	-0.0302000769005074	0.210985323246747	3	3	-0.295694538741128	Total.Students..All.Grades..Excludes.AE...Public.School..sd	2
#DCC4FF	-0.0302000769005074	0.210985323246747	3	3	-0.251161896923841	Total.Students..All.Grades..Excludes.AE...Public.School..median	2
#FEFCFF	-0.0302000769005074	0.210985323246747	3	3	-0.0114167549824013	Full.Time.Equivalent..FTE..Teachers..Public.School..min	2
#D9C1FF	-0.0302000769005074	0.210985323246747	3	3	-0.266672036301336	Full.Time.Equivalent..FTE..Teachers..Public.School..max	2
#DEC7FF	-0.0302000769005074	0.210985323246747	3	3	-0.239484570254601	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	2
#DAC1FF	-0.0302000769005074	0.210985323246747	3	3	-0.265195574641787	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	2
#E0CBFF	-0.0302000769005074	0.210985323246747	3	3	-0.22204585178818	Full.Time.Equivalent..FTE..Teachers..Public.School..median	2
#FFEDE7	-0.0302000769005074	0.210985323246747	3	3	0.0919060888910796	Pupil.Teacher.Ratio..Public.School..min	2
#E0CBFF	-0.0302000769005074	0.210985323246747	3	3	-0.223373953915682	Pupil.Teacher.Ratio..Public.School..max	2
#E4D1FF	-0.0302000769005074	0.210985323246747	3	3	-0.197083170372694	Pupil.Teacher.Ratio..Public.School..mean	2
#EDDFFF	-0.0302000769005074	0.210985323246747	3	3	-0.133828399408458	Pupil.Teacher.Ratio..Public.School..sd	2
#E2CEFF	-0.0302000769005074	0.210985323246747	3	3	-0.210555738501924	Pupil.Teacher.Ratio..Public.School..median	2
#DBC3FF	-0.0302000769005074	0.210985323246747	3	3	-0.255961699210231	Free.Lunch.Eligible.mean	2
#DCC4FF	-0.0302000769005074	0.210985323246747	3	3	-0.252069764451009	Free.Lunch.Eligible.sd	2
#DDC6FF	-0.0302000769005074	0.210985323246747	3	3	-0.243467423933057	Free.Lunch.Eligible.median	2
#ECDDFF	-0.0302000769005074	0.210985323246747	3	3	-0.142661860701702	Reduced.Lunch.Eligible.min	2
#E2CEFF	-0.0302000769005074	0.210985323246747	3	3	-0.208881592910807	Reduced.Lunch.Eligible.mean	2
#E2CDFF	-0.0302000769005074	0.210985323246747	3	3	-0.21211837191558	Reduced.Lunch.Eligible.sd	2
#E4D1FF	-0.0302000769005074	0.210985323246747	3	3	-0.195453968129341	Reduced.Lunch.Eligible.median	2
#D8BFFF	-0.0302000769005074	0.210985323246747	3	3	-0.274238900623517	Total.Students.mean	2
#D5BAFF	-0.0302000769005074	0.210985323246747	3	3	-0.29564970522854	Total.Students.sd	2
#DCC4FF	-0.0302000769005074	0.210985323246747	3	3	-0.251345222428458	Total.Students.median	2
#DBC4FF	-0.0302000769005074	0.210985323246747	3	3	-0.253789856338469	Free.and.Reduced.Lunch.Students..Public.School..mean	2
#DDC5FF	-0.0302000769005074	0.210985323246747	3	3	-0.245754134553153	Free.and.Reduced.Lunch.Students..Public.School..sd	2
#DEC7FF	-0.0302000769005074	0.210985323246747	3	3	-0.237038916692494	Free.and.Reduced.Lunch.Students..Public.School..median	2
#FEFDFF	-0.0302000769005074	0.210985323246747	3	3	-0.00659011595826726	Free.Reduced.Lunch.Rate.min	2
#F2E9FF	-0.0302000769005074	0.210985323246747	3	3	-0.0940907439842922	Free.Reduced.Lunch.Rate.max	2
#F9F4FF	-0.0302000769005074	0.210985323246747	3	3	-0.0477477678846534	Free.Reduced.Lunch.Rate.mean	2
#F7F1FF	-0.0302000769005074	0.210985323246747	3	3	-0.0586073349769613	Free.Reduced.Lunch.Rate.sd	2
#F9F4FF	-0.0302000769005074	0.210985323246747	3	3	-0.0462341461677833	Free.Reduced.Lunch.Rate.median	2
#F6EFFF	-0.0302000769005074	0.210985323246747	3	3	-0.0658974095696561	City..Large	2
#D8BFFF	-0.0302000769005074	0.210985323246747	3	3	-0.274830479204903	Rural..Distant	2
#FF0000	-0.0302000769005074	0.210985323246747	3	3	1	Rural..Remote	2
#F1E7FF	-0.0302000769005074	0.210985323246747	3	3	-0.102944798156542	Suburb..Large	2
#E7D7FF	-0.0302000769005074	0.210985323246747	3	3	-0.171867159205746	Town..Distant	2
#FFF4F0	-0.0302000769005074	0.210985323246747	1	1	0.0558449852169776	Designate.district.level.contact.person.	3
#FFEDE7	-0.0302000769005074	0.210985323246747	1	1	0.0938057318505475	Administer.implementation.survey..e.g..Collabor...	3
#FFDCCF	-0.0302000769005074	0.210985323246747	1	1	0.185072313496813	Use.technology.to.increase.the.quality.and.time...	3
#FFD5C7	-0.0302000769005074	0.210985323246747	1	1	0.218840616977083	Participate.in.regional..cadre..and.state.event...	3
#FFE6DD	-0.0302000769005074	0.210985323246747	1	1	0.130595053189612	Annually..summarize.district.wide.fidelity.and....	3
#FFC4B0	-0.0302000769005074	0.210985323246747	1	1	0.30851116468305	Align.implementation.goals.with.CSIP..Comprehen...	3
#FFCAB8	-0.0302000769005074	0.210985323246747	1	1	0.27655765125663	CFA_avg	3
#FFDACD	-0.0302000769005074	0.210985323246747	1	1	0.192822184838448	ETLP_avg	3
#FFCEBE	-0.0302000769005074	0.210985323246747	1	1	0.254595691700949	DBDM_avg	3
#FFF4F0	-0.0302000769005074	0.210985323246747	1	1	0.0563248741823233	PD_avg	3
#FFE7DF	-0.0302000769005074	0.210985323246747	1	1	0.123381289538383	Leadership_avg	3
#FF603F	-0.0302000769005074	0.210985323246747	1	1	0.781265414808524	Total.Students..All.Grades..Excludes.AE...Public.School..mean	3
#FF230F	-0.0302000769005074	0.210985323246747	1	1	0.961919308433712	Total.Students..All.Grades..Excludes.AE...Public.School..sd	3
#FF7857	-0.0302000769005074	0.210985323246747	1	1	0.68015620279393	Total.Students..All.Grades..Excludes.AE...Public.School..median	3
#F5EDFF	-0.0302000769005074	0.210985323246747	1	1	-0.07653547646722	Full.Time.Equivalent..FTE..Teachers..Public.School..min	3
#FF2E16	-0.0302000769005074	0.210985323246747	1	1	0.941223120152344	Full.Time.Equivalent..FTE..Teachers..Public.School..max	3
#FF6443	-0.0302000769005074	0.210985323246747	1	1	0.762979559088398	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	3
#FF0000	-0.0302000769005074	0.210985323246747	1	1	1	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	3
#FF7E5D	-0.0302000769005074	0.210985323246747	1	1	0.651634452607365	Full.Time.Equivalent..FTE..Teachers..Public.School..median	3
#C8A7FF	-0.0302000769005074	0.210985323246747	1	1	-0.3773029686501	Pupil.Teacher.Ratio..Public.School..min	3
#FF8E6F	-0.0302000769005074	0.210985323246747	1	1	0.57613409332631	Pupil.Teacher.Ratio..Public.School..max	3
#FFA88D	-0.0302000769005074	0.210985323246747	1	1	0.450514154526055	Pupil.Teacher.Ratio..Public.School..mean	3
#FFA387	-0.0302000769005074	0.210985323246747	1	1	0.475567306221182	Pupil.Teacher.Ratio..Public.School..sd	3
#FF9071	-0.0302000769005074	0.210985323246747	1	1	0.567289884200713	Pupil.Teacher.Ratio..Public.School..median	3
#FF9577	-0.0302000769005074	0.210985323246747	1	1	0.544489382342484	Free.Lunch.Eligible.mean	3
#FF6140	-0.0302000769005074	0.210985323246747	1	1	0.775824704869748	Free.Lunch.Eligible.sd	3
#FFA286	-0.0302000769005074	0.210985323246747	1	1	0.47963375288051	Free.Lunch.Eligible.median	3
#FFDFD4	-0.0302000769005074	0.210985323246747	1	1	0.167318232926654	Reduced.Lunch.Eligible.min	3
#FF9D80	-0.0302000769005074	0.210985323246747	1	1	0.50647887739432	Reduced.Lunch.Eligible.mean	3
#FF7655	-0.0302000769005074	0.210985323246747	1	1	0.688274571642277	Reduced.Lunch.Eligible.sd	3
#FFA58A	-0.0302000769005074	0.210985323246747	1	1	0.463345809504518	Reduced.Lunch.Eligible.median	3
#FF603F	-0.0302000769005074	0.210985323246747	1	1	0.781455518047276	Total.Students.mean	3
#FF230F	-0.0302000769005074	0.210985323246747	1	1	0.96208018684874	Total.Students.sd	3
#FF7857	-0.0302000769005074	0.210985323246747	1	1	0.680147478668623	Total.Students.median	3
#FF8767	-0.0302000769005074	0.210985323246747	1	1	0.611920783392659	Free.and.Reduced.Lunch.Students..Public.School..mean	3
#FF5434	-0.0302000769005074	0.210985323246747	1	1	0.826055633474957	Free.and.Reduced.Lunch.Students..Public.School..sd	3
#FF9779	-0.0302000769005074	0.210985323246747	1	1	0.535202665247123	Free.and.Reduced.Lunch.Students..Public.School..median	3
#D8BEFF	-0.0302000769005074	0.210985323246747	1	1	-0.275900000827286	Free.Reduced.Lunch.Rate.min	3
#FFFBF9	-0.0302000769005074	0.210985323246747	1	1	0.0213036830338356	Free.Reduced.Lunch.Rate.max	3
#EDDFFF	-0.0302000769005074	0.210985323246747	1	1	-0.134476522096004	Free.Reduced.Lunch.Rate.mean	3
#FFC4B1	-0.0302000769005074	0.210985323246747	1	1	0.306545514853274	Free.Reduced.Lunch.Rate.sd	3
#EEE1FF	-0.0302000769005074	0.210985323246747	1	1	-0.127254043430384	Free.Reduced.Lunch.Rate.median	3
#FFDBCE	-0.0302000769005074	0.210985323246747	1	1	0.189588270698487	City..Large	3
#D9BFFF	-0.0302000769005074	0.210985323246747	1	1	-0.272400642828735	Rural..Distant	3
#DAC1FF	-0.0302000769005074	0.210985323246747	1	1	-0.265195574641787	Rural..Remote	3
#FFB29A	-0.0302000769005074	0.210985323246747	1	1	0.397881024275246	Suburb..Large	3
#FFCCBB	-0.0302000769005074	0.210985323246747	1	1	0.264750353842426	Town..Distant	3
#FFFFFF	-0.0302000769005074	0.210985323246747	2	2	-0.00154531998863183	Designate.district.level.contact.person.	3
#F5EDFF	-0.0302000769005074	0.210985323246747	2	2	-0.0750933660938927	Administer.implementation.survey..e.g..Collabor...	3
#FFF7F4	-0.0302000769005074	0.210985323246747	2	2	0.0406623077767445	Use.technology.to.increase.the.quality.and.time...	3
#FFC0AC	-0.0302000769005074	0.210985323246747	2	2	0.32670008888311	Participate.in.regional..cadre..and.state.event...	3
#FFEDE7	-0.0302000769005074	0.210985323246747	2	2	0.0929204710237918	Annually..summarize.district.wide.fidelity.and....	3
#FFF0EA	-0.0302000769005074	0.210985323246747	2	2	0.0787660043754177	Align.implementation.goals.with.CSIP..Comprehen...	3
#FFE1D6	-0.0302000769005074	0.210985323246747	2	2	0.158876954386485	CFA_avg	3
#FFE7DF	-0.0302000769005074	0.210985323246747	2	2	0.123832271358209	ETLP_avg	3
#FFCCBB	-0.0302000769005074	0.210985323246747	2	2	0.264446632435895	DBDM_avg	3
#FFE3D9	-0.0302000769005074	0.210985323246747	2	2	0.145044089323715	PD_avg	3
#FFDFD4	-0.0302000769005074	0.210985323246747	2	2	0.166071049459686	Leadership_avg	3
#FFAF96	-0.0302000769005074	0.210985323246747	2	2	0.412761107062961	Total.Students..All.Grades..Excludes.AE...Public.School..mean	3
#FFE1D7	-0.0302000769005074	0.210985323246747	2	2	0.155503498629621	Total.Students..All.Grades..Excludes.AE...Public.School..sd	3
#FFAB90	-0.0302000769005074	0.210985323246747	2	2	0.437463722842553	Total.Students..All.Grades..Excludes.AE...Public.School..median	3
#FFAF96	-0.0302000769005074	0.210985323246747	2	2	0.416097411163191	Full.Time.Equivalent..FTE..Teachers..Public.School..min	3
#FFD2C3	-0.0302000769005074	0.210985323246747	2	2	0.233401636867135	Full.Time.Equivalent..FTE..Teachers..Public.School..max	3
#FFB199	-0.0302000769005074	0.210985323246747	2	2	0.403102784908573	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	3
#FFDFD4	-0.0302000769005074	0.210985323246747	2	2	0.167318232926654	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	3
#FFAF96	-0.0302000769005074	0.210985323246747	2	2	0.412612166187592	Full.Time.Equivalent..FTE..Teachers..Public.School..median	3
#FFF2ED	-0.0302000769005074	0.210985323246747	2	2	0.0694007998951194	Pupil.Teacher.Ratio..Public.School..min	3
#FFD0BF	-0.0302000769005074	0.210985323246747	2	2	0.247725717393583	Pupil.Teacher.Ratio..Public.School..max	3
#FFBAA3	-0.0302000769005074	0.210985323246747	2	2	0.360467969036356	Pupil.Teacher.Ratio..Public.School..mean	3
#FFF1EC	-0.0302000769005074	0.210985323246747	2	2	0.0736041850777325	Pupil.Teacher.Ratio..Public.School..sd	3
#FFB49D	-0.0302000769005074	0.210985323246747	2	2	0.387086626398964	Pupil.Teacher.Ratio..Public.School..median	3
#FF8363	-0.0302000769005074	0.210985323246747	2	2	0.629127711607776	Free.Lunch.Eligible.mean	3
#FFC7B5	-0.0302000769005074	0.210985323246747	2	2	0.289921974136911	Free.Lunch.Eligible.sd	3
#FF8363	-0.0302000769005074	0.210985323246747	2	2	0.626791806162604	Free.Lunch.Eligible.median	3
#FF0000	-0.0302000769005074	0.210985323246747	2	2	1	Reduced.Lunch.Eligible.min	3
#FF4A2B	-0.0302000769005074	0.210985323246747	2	2	0.861223690791764	Reduced.Lunch.Eligible.mean	3
#FF9E82	-0.0302000769005074	0.210985323246747	2	2	0.498521631768895	Reduced.Lunch.Eligible.sd	3
#FF4B2D	-0.0302000769005074	0.210985323246747	2	2	0.856780360763241	Reduced.Lunch.Eligible.median	3
#FFAF96	-0.0302000769005074	0.210985323246747	2	2	0.412448532945626	Total.Students.mean	3
#FFE1D7	-0.0302000769005074	0.210985323246747	2	2	0.155635894854955	Total.Students.sd	3
#FFAB90	-0.0302000769005074	0.210985323246747	2	2	0.436938917879339	Total.Students.median	3
#FF8261	-0.0302000769005074	0.210985323246747	2	2	0.635344736969434	Free.and.Reduced.Lunch.Students..Public.School..mean	3
#FFCDBC	-0.0302000769005074	0.210985323246747	2	2	0.259693769188067	Free.and.Reduced.Lunch.Students..Public.School..sd	3
#FF8160	-0.0302000769005074	0.210985323246747	2	2	0.638814438021994	Free.and.Reduced.Lunch.Students..Public.School..median	3
#FFC6B2	-0.0302000769005074	0.210985323246747	2	2	0.299527849655125	Free.Reduced.Lunch.Rate.min	3
#FFCAB8	-0.0302000769005074	0.210985323246747	2	2	0.277983234853476	Free.Reduced.Lunch.Rate.max	3
#FFC4B0	-0.0302000769005074	0.210985323246747	2	2	0.309121918324061	Free.Reduced.Lunch.Rate.mean	3
#F1E6FF	-0.0302000769005074	0.210985323246747	2	2	-0.105810056042934	Free.Reduced.Lunch.Rate.sd	3
#FFC2AD	-0.0302000769005074	0.210985323246747	2	2	0.320594401969674	Free.Reduced.Lunch.Rate.median	3
#FFE7DE	-0.0302000769005074	0.210985323246747	2	2	0.128463378234508	City..Large	3
#E3CFFF	-0.0302000769005074	0.210985323246747	2	2	-0.204874755075894	Rural..Distant	3
#ECDDFF	-0.0302000769005074	0.210985323246747	2	2	-0.142661860701702	Rural..Remote	3
#FAF7FF	-0.0302000769005074	0.210985323246747	2	2	-0.035049804516326	Suburb..Large	3
#FFC7B4	-0.0302000769005074	0.210985323246747	2	2	0.292953929042331	Town..Distant	3
#FFF6F3	-0.0302000769005074	0.210985323246747	1	1	0.0466955009329937	Designate.district.level.contact.person.	4
#FFF4EF	-0.0302000769005074	0.210985323246747	1	1	0.0599269129747992	Administer.implementation.survey..e.g..Collabor...	4
#FFE1D7	-0.0302000769005074	0.210985323246747	1	1	0.15607227166904	Use.technology.to.increase.the.quality.and.time...	4
#FFD9CB	-0.0302000769005074	0.210985323246747	1	1	0.200312929196526	Participate.in.regional..cadre..and.state.event...	4
#FFE4DA	-0.0302000769005074	0.210985323246747	1	1	0.143676711532353	Annually..summarize.district.wide.fidelity.and....	4
#FFCFBF	-0.0302000769005074	0.210985323246747	1	1	0.248832319551364	Align.implementation.goals.with.CSIP..Comprehen...	4
#FFCFBE	-0.0302000769005074	0.210985323246747	1	1	0.252104481491305	CFA_avg	4
#FFD5C7	-0.0302000769005074	0.210985323246747	1	1	0.218297430441108	ETLP_avg	4
#FFD3C3	-0.0302000769005074	0.210985323246747	1	1	0.232344123142794	DBDM_avg	4
#FFF3EF	-0.0302000769005074	0.210985323246747	1	1	0.0620192324916134	PD_avg	4
#FFEEE7	-0.0302000769005074	0.210985323246747	1	1	0.0902561430277592	Leadership_avg	4
#FF8A6A	-0.0302000769005074	0.210985323246747	1	1	0.596569844671602	Total.Students..All.Grades..Excludes.AE...Public.School..mean	4
#FF6544	-0.0302000769005074	0.210985323246747	1	1	0.759878632438226	Total.Students..All.Grades..Excludes.AE...Public.School..sd	4
#FF9E81	-0.0302000769005074	0.210985323246747	1	1	0.500404061727792	Total.Students..All.Grades..Excludes.AE...Public.School..median	4
#FEFCFF	-0.0302000769005074	0.210985323246747	1	1	-0.0112090889308561	Full.Time.Equivalent..FTE..Teachers..Public.School..min	4
#FF6C4B	-0.0302000769005074	0.210985323246747	1	1	0.730142347274916	Full.Time.Equivalent..FTE..Teachers..Public.School..max	4
#FF8A6B	-0.0302000769005074	0.210985323246747	1	1	0.594466266701112	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	4
#FF6140	-0.0302000769005074	0.210985323246747	1	1	0.775824704869748	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	4
#FF9D80	-0.0302000769005074	0.210985323246747	1	1	0.505532784280382	Full.Time.Equivalent..FTE..Teachers..Public.School..median	4
#D3B6FF	-0.0302000769005074	0.210985323246747	1	1	-0.311510717593621	Pupil.Teacher.Ratio..Public.School..min	4
#FFA88E	-0.0302000769005074	0.210985323246747	1	1	0.449010672963213	Pupil.Teacher.Ratio..Public.School..max	4
#FFBCA6	-0.0302000769005074	0.210985323246747	1	1	0.348338805078745	Pupil.Teacher.Ratio..Public.School..mean	4
#FFBCA6	-0.0302000769005074	0.210985323246747	1	1	0.349895070706377	Pupil.Teacher.Ratio..Public.School..sd	4
#FFAB91	-0.0302000769005074	0.210985323246747	1	1	0.435596001418743	Pupil.Teacher.Ratio..Public.School..median	4
#FF5938	-0.0302000769005074	0.210985323246747	1	1	0.807968353783244	Free.Lunch.Eligible.mean	4
#FF0000	-0.0302000769005074	0.210985323246747	1	1	1	Free.Lunch.Eligible.sd	4
#FF6F4D	-0.0302000769005074	0.210985323246747	1	1	0.719639965710571	Free.Lunch.Eligible.median	4
#FFC7B5	-0.0302000769005074	0.210985323246747	1	1	0.289921974136911	Reduced.Lunch.Eligible.min	4
#FF8767	-0.0302000769005074	0.210985323246747	1	1	0.610113857958369	Reduced.Lunch.Eligible.mean	4
#FF6342	-0.0302000769005074	0.210985323246747	1	1	0.769738125703989	Reduced.Lunch.Eligible.sd	4
#FF9273	-0.0302000769005074	0.210985323246747	1	1	0.56028768869638	Reduced.Lunch.Eligible.median	4
#FF8A6A	-0.0302000769005074	0.210985323246747	1	1	0.596588971627874	Total.Students.mean	4
#FF6544	-0.0302000769005074	0.210985323246747	1	1	0.760071185583245	Total.Students.sd	4
#FF9E81	-0.0302000769005074	0.210985323246747	1	1	0.500274438608961	Total.Students.median	4
#FF5737	-0.0302000769005074	0.210985323246747	1	1	0.815607445318725	Free.and.Reduced.Lunch.Students..Public.School..mean	4
#FF0F04	-0.0302000769005074	0.210985323246747	1	1	0.988799508798535	Free.and.Reduced.Lunch.Students..Public.School..sd	4
#FF704E	-0.0302000769005074	0.210985323246747	1	1	0.716281336661785	Free.and.Reduced.Lunch.Students..Public.School..median	4
#FFE1D6	-0.0302000769005074	0.210985323246747	1	1	0.156980992203597	Free.Reduced.Lunch.Rate.min	4
#FFAE94	-0.0302000769005074	0.210985323246747	1	1	0.421523305247122	Free.Reduced.Lunch.Rate.max	4
#FFC6B2	-0.0302000769005074	0.210985323246747	1	1	0.299789936572035	Free.Reduced.Lunch.Rate.mean	4
#FFCDBC	-0.0302000769005074	0.210985323246747	1	1	0.261933728168135	Free.Reduced.Lunch.Rate.sd	4
#FFC6B2	-0.0302000769005074	0.210985323246747	1	1	0.299864357837318	Free.Reduced.Lunch.Rate.median	4
#FFAF96	-0.0302000769005074	0.210985323246747	1	1	0.414208817692289	City..Large	4
#E1CCFF	-0.0302000769005074	0.210985323246747	1	1	-0.218852018874541	Rural..Distant	4
#DCC4FF	-0.0302000769005074	0.210985323246747	1	1	-0.252069764451009	Rural..Remote	4
#FFE5DC	-0.0302000769005074	0.210985323246747	1	1	0.134409069493635	Suburb..Large	4
#FFD8CA	-0.0302000769005074	0.210985323246747	1	1	0.205186904610433	Town..Distant	4
#FFF8F5	-0.0302000769005074	0.210985323246747	2	2	0.0384739560750872	Designate.district.level.contact.person.	4
#FFF0EB	-0.0302000769005074	0.210985323246747	2	2	0.0778452010360466	Administer.implementation.survey..e.g..Collabor...	4
#FFEAE3	-0.0302000769005074	0.210985323246747	2	2	0.10876202295212	Use.technology.to.increase.the.quality.and.time...	4
#FFEFE9	-0.0302000769005074	0.210985323246747	2	2	0.0852683566447064	Participate.in.regional..cadre..and.state.event...	4
#FFEEE8	-0.0302000769005074	0.210985323246747	2	2	0.0877444675368027	Annually..summarize.district.wide.fidelity.and....	4
#FFEEE7	-0.0302000769005074	0.210985323246747	2	2	0.0916933630997062	Align.implementation.goals.with.CSIP..Comprehen...	4
#FFDFD4	-0.0302000769005074	0.210985323246747	2	2	0.165869354881251	CFA_avg	4
#FFF0EA	-0.0302000769005074	0.210985323246747	2	2	0.0796887658377931	ETLP_avg	4
#FFE0D4	-0.0302000769005074	0.210985323246747	2	2	0.164591927690249	DBDM_avg	4
#FFF3EE	-0.0302000769005074	0.210985323246747	2	2	0.0647536803302755	PD_avg	4
#FFEEE7	-0.0302000769005074	0.210985323246747	2	2	0.0918395591936804	Leadership_avg	4
#FFC4B0	-0.0302000769005074	0.210985323246747	2	2	0.307564717654227	Total.Students..All.Grades..Excludes.AE...Public.School..mean	4
#FFC5B1	-0.0302000769005074	0.210985323246747	2	2	0.303408659863188	Total.Students..All.Grades..Excludes.AE...Public.School..sd	4
#FFC1AD	-0.0302000769005074	0.210985323246747	2	2	0.322794461613876	Total.Students..All.Grades..Excludes.AE...Public.School..median	4
#FFF7F4	-0.0302000769005074	0.210985323246747	2	2	0.0439097369954329	Full.Time.Equivalent..FTE..Teachers..Public.School..min	4
#FFCBB9	-0.0302000769005074	0.210985323246747	2	2	0.272221995745529	Full.Time.Equivalent..FTE..Teachers..Public.School..max	4
#FFC7B5	-0.0302000769005074	0.210985323246747	2	2	0.28990382206835	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	4
#FFCCBB	-0.0302000769005074	0.210985323246747	2	2	0.264750353842426	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	4
#FFC6B3	-0.0302000769005074	0.210985323246747	2	2	0.2954849115153	Full.Time.Equivalent..FTE..Teachers..Public.School..median	4
#E4D2FF	-0.0302000769005074	0.210985323246747	2	2	-0.192978896546884	Pupil.Teacher.Ratio..Public.School..min	4
#FFD3C4	-0.0302000769005074	0.210985323246747	2	2	0.229358908921862	Pupil.Teacher.Ratio..Public.School..max	4
#FFD9CC	-0.0302000769005074	0.210985323246747	2	2	0.198548038624082	Pupil.Teacher.Ratio..Public.School..mean	4
#FFD5C7	-0.0302000769005074	0.210985323246747	2	2	0.218108911051093	Pupil.Teacher.Ratio..Public.School..sd	4
#FFCCBB	-0.0302000769005074	0.210985323246747	2	2	0.266451342216369	Pupil.Teacher.Ratio..Public.School..median	4
#FFC0AB	-0.0302000769005074	0.210985323246747	2	2	0.328795120727828	Free.Lunch.Eligible.mean	4
#FFD8CA	-0.0302000769005074	0.210985323246747	2	2	0.205186904610433	Free.Lunch.Eligible.sd	4
#FFBFAA	-0.0302000769005074	0.210985323246747	2	2	0.332216638909739	Free.Lunch.Eligible.median	4
#FFC7B4	-0.0302000769005074	0.210985323246747	2	2	0.292953929042331	Reduced.Lunch.Eligible.min	4
#FFCFBE	-0.0302000769005074	0.210985323246747	2	2	0.252682417079783	Reduced.Lunch.Eligible.mean	4
#FFEAE2	-0.0302000769005074	0.210985323246747	2	2	0.109544953483355	Reduced.Lunch.Eligible.sd	4
#FFCEBE	-0.0302000769005074	0.210985323246747	2	2	0.25452584867705	Reduced.Lunch.Eligible.median	4
#FFC4B0	-0.0302000769005074	0.210985323246747	2	2	0.307175288101468	Total.Students.mean	4
#FFC5B1	-0.0302000769005074	0.210985323246747	2	2	0.303658696202045	Total.Students.sd	4
#FFC1AD	-0.0302000769005074	0.210985323246747	2	2	0.322233678494392	Total.Students.median	4
#FFBCA6	-0.0302000769005074	0.210985323246747	2	2	0.34984610242585	Free.and.Reduced.Lunch.Students..Public.School..mean	4
#FFD7C9	-0.0302000769005074	0.210985323246747	2	2	0.208200760217708	Free.and.Reduced.Lunch.Students..Public.School..sd	4
#FFBAA4	-0.0302000769005074	0.210985323246747	2	2	0.358614955265988	Free.and.Reduced.Lunch.Students..Public.School..median	4
#FBF8FF	-0.0302000769005074	0.210985323246747	2	2	-0.029348372714528	Free.Reduced.Lunch.Rate.min	4
#FFF2ED	-0.0302000769005074	0.210985323246747	2	2	0.0707132449172029	Free.Reduced.Lunch.Rate.max	4
#FFF9F7	-0.0302000769005074	0.210985323246747	2	2	0.0311852598240866	Free.Reduced.Lunch.Rate.mean	4
#FFE9E1	-0.0302000769005074	0.210985323246747	2	2	0.115061004857534	Free.Reduced.Lunch.Rate.sd	4
#FFF6F3	-0.0302000769005074	0.210985323246747	2	2	0.0451085718211176	Free.Reduced.Lunch.Rate.median	4
#F9F3FF	-0.0302000769005074	0.210985323246747	2	2	-0.048740365880757	City..Large	4
#E8D7FF	-0.0302000769005074	0.210985323246747	2	2	-0.171077259717166	Rural..Distant	4
#E7D7FF	-0.0302000769005074	0.210985323246747	2	2	-0.171867159205746	Rural..Remote	4
#F5EDFF	-0.0302000769005074	0.210985323246747	2	2	-0.0761420996733836	Suburb..Large	4
#FF0000	-0.0302000769005074	0.210985323246747	2	2	1	Town..Distant	4
#FFFCFB	-0.0302000769005074	0.210985323246747	1	1	0.0147517073823852	Designate.district.level.contact.person.	5
#E5D3FF	-0.0302000769005074	0.210985323246747	1	1	-0.186452519323907	Administer.implementation.survey..e.g..Collabor...	5
#FFF5F1	-0.0302000769005074	0.210985323246747	1	1	0.0518413670498867	Use.technology.to.increase.the.quality.and.time...	5
#FFF7F4	-0.0302000769005074	0.210985323246747	1	1	0.0407573864905852	Participate.in.regional..cadre..and.state.event...	5
#FFFFFF	-0.0302000769005074	0.210985323246747	1	1	0.000530293922245062	Annually..summarize.district.wide.fidelity.and....	5
#FFEDE7	-0.0302000769005074	0.210985323246747	1	1	0.0934772834329656	Align.implementation.goals.with.CSIP..Comprehen...	5
#FFF6F3	-0.0302000769005074	0.210985323246747	1	1	0.0464437260951087	CFA_avg	5
#FFF2ED	-0.0302000769005074	0.210985323246747	1	1	0.0673747465577036	ETLP_avg	5
#FFF9F7	-0.0302000769005074	0.210985323246747	1	1	0.0306029453510459	DBDM_avg	5
#FFFFFF	-0.0302000769005074	0.210985323246747	1	1	-0.00173054435719922	PD_avg	5
