group	y	label
1	3	PD_avg
2	3	PD_avg
3	3	PD_avg
4	3	PD_avg
5	3	PD_avg
6	3	PD_avg
7	3	PD_avg
8	3	PD_avg
9	3	PD_avg
10	3	PD_avg
11	3	PD_avg
12	3	PD_avg
13	3	PD_avg
14	3	PD_avg
15	3	PD_avg
16	3	PD_avg
17	3	PD_avg
18	3	PD_avg
19	3	PD_avg
20	3	PD_avg
21	3	PD_avg
22	3	PD_avg
23	3	PD_avg
24	3	PD_avg
25	3	PD_avg
26	3	PD_avg
27	3	PD_avg
28	3	PD_avg
29	3	PD_avg
30	3	PD_avg
31	3	PD_avg
32	3	PD_avg
33	3	PD_avg
34	3	PD_avg
35	3	PD_avg
36	3	PD_avg
37	3	PD_avg
38	3	PD_avg
39	3	PD_avg
40	3	PD_avg
41	3	PD_avg
42	3	PD_avg
43	3	PD_avg
44	3	PD_avg
45	3	PD_avg
46	3	PD_avg
47	3	PD_avg
48	3	PD_avg
49	3	PD_avg
50	3	PD_avg
