group	y	label
1	96	NCES_Locale_Suburb..Large
2	96	NCES_Locale_Suburb..Large
3	96	NCES_Locale_Suburb..Large
4	96	NCES_Locale_Suburb..Large
5	96	NCES_Locale_Suburb..Large
6	96	NCES_Locale_Suburb..Large
7	96	NCES_Locale_Suburb..Large
8	96	NCES_Locale_Suburb..Large
9	96	NCES_Locale_Suburb..Large
10	96	NCES_Locale_Suburb..Large
11	96	NCES_Locale_Suburb..Large
12	96	NCES_Locale_Suburb..Large
13	96	NCES_Locale_Suburb..Large
14	96	NCES_Locale_Suburb..Large
15	96	NCES_Locale_Suburb..Large
16	96	NCES_Locale_Suburb..Large
17	96	NCES_Locale_Suburb..Large
18	96	NCES_Locale_Suburb..Large
19	96	NCES_Locale_Suburb..Large
20	96	NCES_Locale_Suburb..Large
21	96	NCES_Locale_Suburb..Large
22	96	NCES_Locale_Suburb..Large
23	96	NCES_Locale_Suburb..Large
24	96	NCES_Locale_Suburb..Large
25	96	NCES_Locale_Suburb..Large
26	96	NCES_Locale_Suburb..Large
27	96	NCES_Locale_Suburb..Large
28	96	NCES_Locale_Suburb..Large
29	96	NCES_Locale_Suburb..Large
30	96	NCES_Locale_Suburb..Large
31	96	NCES_Locale_Suburb..Large
32	96	NCES_Locale_Suburb..Large
33	96	NCES_Locale_Suburb..Large
34	96	NCES_Locale_Suburb..Large
35	96	NCES_Locale_Suburb..Large
36	96	NCES_Locale_Suburb..Large
37	96	NCES_Locale_Suburb..Large
38	96	NCES_Locale_Suburb..Large
39	96	NCES_Locale_Suburb..Large
40	96	NCES_Locale_Suburb..Large
41	96	NCES_Locale_Suburb..Large
42	96	NCES_Locale_Suburb..Large
43	96	NCES_Locale_Suburb..Large
44	96	NCES_Locale_Suburb..Large
45	96	NCES_Locale_Suburb..Large
46	96	NCES_Locale_Suburb..Large
47	96	NCES_Locale_Suburb..Large
48	96	NCES_Locale_Suburb..Large
49	96	NCES_Locale_Suburb..Large
