group	y	label
1	5	City..Large
2	5	City..Large
3	5	City..Large
4	5	City..Large
5	5	City..Large
6	5	City..Large
7	5	City..Large
8	5	City..Large
9	5	City..Large
10	5	City..Large
11	5	City..Large
12	5	City..Large
13	5	City..Large
14	5	City..Large
15	5	City..Large
16	5	City..Large
17	5	City..Large
18	5	City..Large
19	5	City..Large
20	5	City..Large
21	5	City..Large
22	5	City..Large
23	5	City..Large
24	5	City..Large
25	5	City..Large
26	5	City..Large
27	5	City..Large
28	5	City..Large
29	5	City..Large
30	5	City..Large
31	5	City..Large
32	5	City..Large
33	5	City..Large
34	5	City..Large
35	5	City..Large
36	5	City..Large
37	5	City..Large
38	5	City..Large
39	5	City..Large
40	5	City..Large
41	5	City..Large
42	5	City..Large
43	5	City..Large
44	5	City..Large
45	5	City..Large
46	5	City..Large
47	5	City..Large
48	5	City..Large
49	5	City..Large
50	5	City..Large
