group	y	label
1	483.736842105263	Total.Students.mean
2	483.736842105263	Total.Students.mean
3	483.736842105263	Total.Students.mean
4	483.736842105263	Total.Students.mean
5	483.736842105263	Total.Students.mean
6	483.736842105263	Total.Students.mean
7	483.736842105263	Total.Students.mean
8	483.736842105263	Total.Students.mean
9	483.736842105263	Total.Students.mean
10	483.736842105263	Total.Students.mean
11	483.736842105263	Total.Students.mean
12	483.736842105263	Total.Students.mean
13	483.736842105263	Total.Students.mean
14	483.736842105263	Total.Students.mean
15	483.736842105263	Total.Students.mean
16	483.736842105263	Total.Students.mean
17	483.736842105263	Total.Students.mean
18	483.736842105263	Total.Students.mean
19	483.736842105263	Total.Students.mean
20	483.736842105263	Total.Students.mean
21	483.736842105263	Total.Students.mean
22	483.736842105263	Total.Students.mean
23	483.736842105263	Total.Students.mean
24	483.736842105263	Total.Students.mean
25	483.736842105263	Total.Students.mean
26	483.736842105263	Total.Students.mean
27	483.736842105263	Total.Students.mean
28	483.736842105263	Total.Students.mean
29	483.736842105263	Total.Students.mean
30	483.736842105263	Total.Students.mean
31	483.736842105263	Total.Students.mean
32	483.736842105263	Total.Students.mean
33	483.736842105263	Total.Students.mean
34	483.736842105263	Total.Students.mean
35	483.736842105263	Total.Students.mean
36	483.736842105263	Total.Students.mean
37	483.736842105263	Total.Students.mean
38	483.736842105263	Total.Students.mean
39	483.736842105263	Total.Students.mean
40	483.736842105263	Total.Students.mean
41	483.736842105263	Total.Students.mean
42	483.736842105263	Total.Students.mean
43	483.736842105263	Total.Students.mean
44	483.736842105263	Total.Students.mean
45	483.736842105263	Total.Students.mean
46	483.736842105263	Total.Students.mean
47	483.736842105263	Total.Students.mean
48	483.736842105263	Total.Students.mean
49	483.736842105263	Total.Students.mean
50	483.736842105263	Total.Students.mean
