group	x	y
1	2.03803237849846	4.01003765305504
2	3.03028543306515	3.99252830963582
3	4.03583832958713	3.98651228684932
4	1.98995602874085	3.98910092828795
5	1.00555578760803	4.00499400503933
6	3.99654330993071	4.03531558133662
7	3.99769491991028	4.03351666076109
8	3.97787031427026	2.02010355520993
9	1.9688874675706	2.00397326409817
10	1.99725108619779	4.02567808810621
11	2.98446688808501	3.96275190912187
12	1.98813047995791	3.99962646972388
13	1.97953762216493	3.9907607248053
14	1.02846966741607	4.01832615057006
15	3.98980305278674	3.99580008536577
16	2.01710728267208	4.03893763458356
17	4.01197428479791	3.97449914379045
18	3.9950685473159	1.97749546283856
19	1.97877019826323	3.03205170098692
20	1.96665906418115	3.98317208297551
21	0.982894176766276	2.96959448741749
22	3.9625484204106	4.00792435465381
23	1.98498114146292	3.99176258545369
24	3.99692487245426	3.98767873534933
25	3.99107118818909	3.964703989923
26	3.00706016551703	4.00769334092736
27	2.98465325329453	3.00118298893794
28	4.03996672552079	4.01518907047808
29	3.02919230660424	3.03775078332052
30	4.03294023847207	3.99904979873449
31	1.97381863750517	4.00606974134222
32	3.99578771011904	3.98992858055979
33	4.02848769301549	3.99892953673378
34	1.98512324081734	3.97255820326507
35	3.98768669718877	4.01888620553538
36	3.99857583761215	3.97844147298485
37	4.0291858212091	3.96968369916081
38	4.03294353269041	3.96605298724025
39	4.01240058891475	3.981791116409
40	4.03364727267995	4.03814004037529
41	4.03311225468293	3.99960895825177
42	0.966226802021265	1.9675888463296
43	2.96572537751868	4.0125400480628
44	4.03702120669186	3.98377166459337
45	2.01759138301015	4.03571648333222
46	1.97339188909158	1.98781573751941
47	3.99796331388876	4.00745761919767
48	3.96123236989602	4.03706065788865
49	3.02136450368911	4.03330770555884
50	3.02667948722839	3.9874368763715
51	3.96209521545097	2.98034419730306
52	3.97345307676122	4.02554277919233
53	4.02284276671708	3.99954352367669
54	3.97670566361398	3.98851620392874
55	3.98051566975191	4.0047609987855
56	3.97243671087548	3.96497674806043
57	4.03197994571179	3.9812707006
58	2.00759678456932	4.02773699225858
59	3.97715138245374	4.00375789508224
60	3.98648232117295	3.99891734216362
61	0.963221153933555	4.0034425791353
62	2.00184187943116	3.9860466481559
63	2.01277793291956	3.01210575837642
64	2.99788896834478	3.99522571843117
65	2.00261699507013	4.00307125486434
66	3.98806903362274	3.99440878843889
67	1.97313380729407	4.012347564511
68	1.98558409750462	4.01412891492248
69	2.02857668006793	2.98266293644905
70	3.02454734278843	3.96410145564005
71	2.03861144149676	4.01323711087927
72	4.02212559537962	4.01674441469833
73	4.03764279896393	3.97184974020347
74	4.03204995572567	3.97433898245916
75	3.96296172142029	4.01985016148537
76	0.96605995638296	2.03823617711663
77	3.02659068090841	3.96181423474103
78	3.03329530945048	3.99956711936742
79	3.00227792993188	3.98468488847837
80	1.98164712795988	3.99170540234074
81	2.0262394583039	4.0375573159568
82	2.97740685343742	4.02225448027253
83	3.00290475459769	3.9840970335342
84	3.99977196088061	3.96482556426898
85	3.98937108844519	4.00823866955936
86	2.00883380919695	2.97085843775421
87	4.01725571984425	4.02951190572232
88	3.96806642986834	3.9684470837377
89	1.96823412241414	3.99474587636068
90	4.01170835200697	4.01221206827089
91	3.9600272622332	4.01863325664774
92	3.99128954149783	4.00038344439119
93	4.0211192997545	3.96245455084369
94	4.01834551244974	3.98211426222697
95	3.00810294982046	2.02961627785116
96	3.03131461294368	3.96711377114058
97	4.03861443243921	4.02653769297525
98	0.987923890389502	1.98458160959184
99	3.03418796641752	4.00432771734893
100	4.00487584939227	4.02406199648976
101	2.01816301766783	4.00475357212126
102	3.03351291384548	2.97047434899956
103	2.98388250401244	4.01133104834706
104	1.98814318789169	4.01692259430885
105	4.0101945643872	4.03971570862457
106	3.96776259044185	4.00065817676485
107	3.97553464243189	1.99315450239927
108	4.02472386933863	4.00286936124787
109	1.01354181110859	3.99020565824583
110	3.96196478107944	3.9788042913191
111	3.96698944861069	3.96138342639431
112	1.96469691513106	3.99260461064056
113	3.97849322548136	3.99573600314558
114	3.00364109553397	4.03122282411903
115	3.98866387799382	3.99598516283557
116	3.99386691931635	4.00944012602791
117	1.9882620790042	0.981471275258809
118	3.96163658168167	4.020909418948
119	0.989785664584488	2.02766526764259
120	1.99837296776474	3.999856742993
121	2.98051687039435	4.01787956302986
122	1.97292404299602	3.99075381245464
123	3.96445191079751	4.00262065401301
124	2.97572752511129	4.02487192394212
125	3.02923107802868	3.99960293531418
126	2.00068857673556	3.00054841570556
127	1.01115318059921	3.99498313063756
128	4.00079001165926	4.01957938591018
129	1.9713670566678	4.02762539451942
130	2.97925534069538	4.01317093921825
131	3.00471710557118	3.01595011014491
132	1.96715006325394	3.01103956576437
133	3.98332527834922	4.00445527084172
134	0.975925306174904	1.97456854188815
135	1.03553821187466	3.99939655780792
136	3.96384494220838	3.99831784356385
137	3.9683622359857	4.03651868615299
138	3.99819393470883	4.02045345904306
139	1.99732675619423	2.97614987457171
140	1.02493545530364	1.96761268498376
