group	x
1	40.5
2	40.5
3	40.5
4	40.5
5	21
6	37
7	17
8	26.5
9	26.5
10	26.5
11	26.5
12	10.5
13	21.5
14	42.5
15	42.5
16	42.5
17	42.5
18	155
19	27
20	86
21	86
22	86
23	86
24	46.5
25	129
26	129
27	129
28	129
29	0
30	97.5
31	97.5
32	97.5
33	97.5
34	28
35	116
36	116
37	116
38	116
39	22.5
40	46
41	46
42	46
43	46
44	26.5
45	27.5
46	27.5
47	27.5
48	27.5
49	23
50	61
51	0
52	0
53	0
54	0
55	147
56	147
57	147
58	147
59	172
60	172
61	172
62	172
63	172
64	172
65	172
66	172
67	172
68	15
69	15
70	15
71	15
72	58.5
73	58.5
74	58.5
75	58.5
76	64.5
77	64.5
78	64.5
79	64.5
80	38
81	140
82	6
83	28
84	28
85	28
86	28
87	154
88	154
89	154
90	154
91	0
92	52
93	52
94	52
95	52
96	201
97	11
98	42.5
99	42.5
100	42.5
101	42.5
102	7.5
103	17.5
104	16
105	16
106	16
107	16
108	77.5
109	22
110	58
111	40
112	37
113	37
114	37
115	37
116	85
117	85
118	85
119	85
120	12
121	38.5
122	25
123	49.5
124	49.5
125	49.5
126	49.5
127	16
128	32
129	32
130	32
131	32
132	47
133	8
134	8
135	8
136	8
137	30
138	33.5
139	33.5
140	33.5
141	33.5
142	31
143	111
144	17
145	13
146	15
147	117
148	30
149	30
150	119
151	22.5
152	66
153	66
154	66
155	66
156	120.5
157	108
158	108
159	108
160	108
161	62
162	62
163	62
164	62
165	70
166	70
167	70
168	70
169	70
170	70
171	70
172	70
173	70
174	9
175	58
176	54
177	230
178	234
179	234
180	234
181	234
182	55.5
183	0
184	223
185	223
186	223
187	223
188	20
189	20
190	20
191	20
192	72
193	71.5
194	71.5
195	71.5
196	71.5
197	18.5
198	18.5
199	18.5
200	18.5
201	134
202	18
203	94
204	99
205	99
206	99
207	99
208	6
209	6
210	6
211	6
212	48.5
213	129.5
214	33.5
215	108
216	108
217	108
218	108
219	19.5
220	37
221	98
222	104
223	104
224	104
225	104
226	30
227	55
228	62.5
229	62.5
230	62.5
231	62.5
232	0
233	14.5
234	18
235	18
236	18
237	18
238	1
239	5
240	5
241	5
242	5
243	7
244	7
245	7
246	7
247	7
248	7
249	7
250	7
251	7
252	0
253	14
254	14
255	14
256	14
257	0
258	0
259	0
260	0
261	29
262	29
263	29
264	29
265	31
266	31
267	31
268	31
269	31
270	31
271	31
272	31
273	31
274	30
275	30
276	30
277	30
278	15
279	15
280	15
281	15
282	21
283	38
284	38
285	38
286	38
287	44
288	152
289	152
290	152
291	152
292	29
293	0
294	0
295	0
296	0
297	52
298	107
299	107
300	107
301	107
302	0
303	180
304	189
305	189
306	189
307	189
308	180.5
309	23
310	108
311	20
312	163
313	163
314	163
315	163
316	104.5
317	74
318	74
319	74
320	74
321	141
322	141
323	141
324	141
325	141
326	141
327	141
328	141
329	141
330	5
331	31
332	31
333	31
334	31
335	25
336	25
337	25
338	25
339	52
340	52
341	52
342	52
343	55
344	55
345	55
346	55
347	55
348	55
349	55
350	55
351	55
352	92.5
353	92.5
354	92.5
355	92.5
356	31
357	23
358	10
359	43
360	43
361	43
362	43
363	84
364	99
365	99
366	99
367	99
368	99
369	99
370	99
371	99
372	99
373	54.5
374	78.5
375	78
376	85.5
377	81.5
378	81.5
379	81.5
380	81.5
381	20
382	20
383	20
384	20
385	18.5
386	18.5
387	18.5
388	18.5
389	23
