group	y	label
1	79.681815156701	Reduced.Lunch.Eligible.sd
2	79.681815156701	Reduced.Lunch.Eligible.sd
3	79.681815156701	Reduced.Lunch.Eligible.sd
4	79.681815156701	Reduced.Lunch.Eligible.sd
5	79.681815156701	Reduced.Lunch.Eligible.sd
6	79.681815156701	Reduced.Lunch.Eligible.sd
7	79.681815156701	Reduced.Lunch.Eligible.sd
8	79.681815156701	Reduced.Lunch.Eligible.sd
9	79.681815156701	Reduced.Lunch.Eligible.sd
10	79.681815156701	Reduced.Lunch.Eligible.sd
11	79.681815156701	Reduced.Lunch.Eligible.sd
12	79.681815156701	Reduced.Lunch.Eligible.sd
13	79.681815156701	Reduced.Lunch.Eligible.sd
14	79.681815156701	Reduced.Lunch.Eligible.sd
15	79.681815156701	Reduced.Lunch.Eligible.sd
16	79.681815156701	Reduced.Lunch.Eligible.sd
17	79.681815156701	Reduced.Lunch.Eligible.sd
18	79.681815156701	Reduced.Lunch.Eligible.sd
19	79.681815156701	Reduced.Lunch.Eligible.sd
20	79.681815156701	Reduced.Lunch.Eligible.sd
21	79.681815156701	Reduced.Lunch.Eligible.sd
22	79.681815156701	Reduced.Lunch.Eligible.sd
23	79.681815156701	Reduced.Lunch.Eligible.sd
24	79.681815156701	Reduced.Lunch.Eligible.sd
25	79.681815156701	Reduced.Lunch.Eligible.sd
26	79.681815156701	Reduced.Lunch.Eligible.sd
27	79.681815156701	Reduced.Lunch.Eligible.sd
28	79.681815156701	Reduced.Lunch.Eligible.sd
29	79.681815156701	Reduced.Lunch.Eligible.sd
30	79.681815156701	Reduced.Lunch.Eligible.sd
31	79.681815156701	Reduced.Lunch.Eligible.sd
32	79.681815156701	Reduced.Lunch.Eligible.sd
33	79.681815156701	Reduced.Lunch.Eligible.sd
34	79.681815156701	Reduced.Lunch.Eligible.sd
35	79.681815156701	Reduced.Lunch.Eligible.sd
36	79.681815156701	Reduced.Lunch.Eligible.sd
37	79.681815156701	Reduced.Lunch.Eligible.sd
38	79.681815156701	Reduced.Lunch.Eligible.sd
39	79.681815156701	Reduced.Lunch.Eligible.sd
40	79.681815156701	Reduced.Lunch.Eligible.sd
41	79.681815156701	Reduced.Lunch.Eligible.sd
42	79.681815156701	Reduced.Lunch.Eligible.sd
43	79.681815156701	Reduced.Lunch.Eligible.sd
44	79.681815156701	Reduced.Lunch.Eligible.sd
45	79.681815156701	Reduced.Lunch.Eligible.sd
46	79.681815156701	Reduced.Lunch.Eligible.sd
47	79.681815156701	Reduced.Lunch.Eligible.sd
