group	x	y
1	1.97312177808955	4.00921245215461
2	4.19983297024687	4.03866539062932
3	3.67878828912474	3.99124362194911
4	3.89697504606098	4.0399637260288
5	3.55927066507834	4.01025275550783
6	4.09696224535505	3.97501983758062
7	3.72101754303736	4.02506652427837
8	3.35247220224431	1.96743440611288
9	4.13062783195633	1.98317065820098
10	4.24888184548722	4.01432370476425
11	4.27612764647852	3.9759157942608
12	4.17595880756537	3.99066242454573
13	4.16062362036065	3.96808016171679
14	3.69335084975179	3.97312402721494
15	4.03630674495795	4.0332809927687
16	4.27319929435897	3.97486088788137
17	3.90523625114672	3.97201148886234
18	4.16278389324489	2.0094221923314
19	4.24579329663681	3.00250050669536
20	4.29973722061044	4.01505050780252
21	4.0943318013562	3.0050741157867
22	4.140741305669	4.02652961885557
23	4.47702304767281	3.99459717588499
24	4.70750222049814	3.96947686960921
25	4.50407293236524	4.0282897705026
26	4.56836475909886	3.97344139680266
27	4.15127944266424	2.97926362767816
28	4.14315492037684	4.01318659070879
29	4.06622158078477	2.98845369152725
30	4.2332929789631	4.03459626864642
31	4.02510411682524	4.02834704007953
32	4.04816925778985	3.96164509605616
33	4.34245748965123	4.01323480375111
34	4.30484228293755	3.99334048876539
35	4.22671611753443	3.99995678056031
36	4.38056471980087	4.01154308749363
37	4.38047830050539	4.01137294365093
38	3.91330011079886	4.01006534462795
39	4.389603284318	3.97425376717001
40	4.27408393632621	3.99101429721341
41	4.02966134493757	3.9613638891466
42	4.04632366203114	1.98489716500044
43	4.07634136588978	3.991339515578
44	4.37623408328967	3.98263086535037
45	4.37120267747771	3.98234055159613
46	4.03862069336067	2.02760419014841
47	4.30039476576716	3.97823628369719
48	4.41376678635556	3.99917628046125
49	4.52293559020385	3.99326566794887
50	4.11972437672317	3.99524759510532
51	4.21917601858784	3.0380355813913
52	3.95957012233539	4.00695319578052
53	4.0653125510551	3.97450517803431
54	3.98991343599434	3.98087431462482
55	3.82551260778607	4.03281449172646
56	4.47828453613652	3.99793039597571
57	4.41297407474873	4.02803153458983
58	4.17807052675332	3.97589550469071
59	4.24800988414015	4.0176365096122
60	4.54817248896396	3.96460022032261
61	4.03236237460393	4.03831033531576
62	4.25326679149643	4.02488286091015
63	4.1663342027662	3.03487356649712
64	4.17218652939762	4.02460274131969
65	4.35029733799376	4.03986901441589
66	4.02190698842938	4.01131180483848
67	4.24902811453343	4.02893098542467
68	4.04724591361359	4.02851242074743
69	3.60215330593288	2.9656638514623
70	4.75210468571715	4.00320768838748
71	3.87966457819216	4.0370751442574
72	4.73592493180186	4.00852633688599
73	5.02813988784328	4.00926436468959
74	4.22170443417239	3.96227719698101
75	4.06162508914247	3.99257671173662
76	4.15307896079929	2.00874528691173
77	4.40656536497176	4.02082818111405
78	4.47799052803015	4.01204833960161
79	4.0984354475756	4.01076523914933
80	4.40570633011068	3.96515119729564
81	4.33103784249432	3.96892769396305
82	4.57596460311629	4.03332321021706
83	4.37734077296474	3.98838559279218
84	4.46663561331513	3.96651169305667
85	4.04580781632679	3.98134414091706
86	4.08466145124352	2.97094100693241
87	4.64117487718996	3.96078002009541
88	4.52545599130914	3.97772988611832
89	4.41330479345802	3.96491670921445
90	4.61167705959744	3.98872237605974
91	4.52922021999263	3.9608185855858
92	4.4555602153668	3.97057117437944
93	4.37282056789086	3.99099039308727
94	4.28652123711256	4.01189197666943
95	4.07586941002953	2.02171523198485
96	3.97200080055224	3.97505644746125
97	3.94861582540873	3.97143383815885
98	4.04260481141532	1.99722116885707
99	4.21107532968242	4.03157225556672
100	4.22114876185381	3.98589014731348
101	4.05810102796514	4.02021638302132
102	4.50755973190276	3.01777225291356
103	4.16763107170661	3.97633157307282
104	4.50753431246306	4.0330167331174
105	4.71792902696878	3.98771622870117
106	4.30908308639501	3.98520504314452
107	4.59810027858242	1.96499930204824
108	4.22229662475309	3.9624157853052
109	3.76428648411368	4.01829236648977
110	4.12593211296946	4.02425772992894
111	4.13447226436543	3.98235035587102
112	3.79615978489733	4.02039280846715
113	4.12987096615454	3.99812419723719
114	4.02659089357876	3.98770361784846
115	4.26447885158749	3.98517810041085
116	3.69116791022942	4.00618234194815
117	4.27391422890127	1.02559490436688
118	4.14035280397966	3.9719770106487
119	3.84764292932426	2.03874821256846
120	4.33587972760999	3.96417015787214
121	3.64672698697874	3.99211650706828
122	4.26831566489405	3.96444411255419
123	4.34404357261731	4.01536128539592
124	4.44410620417576	4.03913946643472
125	4.31611148871778	4.03421827919781
126	4.10493265486901	2.97370577896014
127	4.44905653707147	4.01983909005299
128	4.49492644313912	4.03567451316863
129	4.23182362023403	4.00496145687997
130	4.13180222053269	3.99700658209622
131	4.36787650957082	3.03272456793115
132	3.69284932284306	3.02299645038322
133	4.44798904154607	4.02860735198483
134	3.7107117705286	2.03215697029606
135	3.98098644886558	3.97588750211522
136	4.49465337805497	3.97370519254357
137	4.26640697671942	4.01835732381791
138	4.51474981451294	3.98672305312008
139	4.47860178745481	2.96790394891053
140	4.12296584376969	2.02916978035122
141	4.20623350939187	4.03722598977387
142	3.84634936900396	4.02368237460032
143	3.72401680324319	3.98413443254307
144	4.48413462407696	4.02067215563729
145	4.36716098718366	3.99097507717088
146	4.19745122722422	4.03740337070078
147	4.2625976971387	3.99440024580806
148	4.47111860422869	4.01503488689661
149	4.37516024242465	3.00110630348325
150	4.14458165760758	2.02140887528658
151	4.29330699885441	3.99512027557939
152	4.93703459549526	4.00598122261465
153	4.39237324272534	4.02746958876029
154	4.10357886592612	4.02932464806363
155	4.09641107008199	4.02629930883646
156	4.05848016008113	3.99561871416867
157	3.99205516970771	3.98707380091771
158	3.50248393474418	3.99977779956534
159	4.35870845312704	4.0388737969473
160	4.05514970683271	3.97914746263996
161	3.88037850094083	3.99815857274458
162	4.26618733496796	3.97437575319782
163	3.80446551025064	4.00472032176331
164	4.10275962665311	0.99543131891638
165	3.76509668915712	3.99855905003846
166	4.32295785239144	4.03577557025477
167	4.24673113035978	3.96597276112065
168	4.28538720811836	4.03194152899087
169	3.54683018809717	3.96225580222905
170	4.21001393120736	3.99439228996634
171	4.21921119408682	3.99049711091444
172	4.05486518087398	4.02175987510011
173	4.82641070343892	3.98467271322384
174	4.01117296855006	3.98025706620887
175	4.05800437045814	4.01805770328268
176	4.22540350608528	3.99047444179654
177	4.06842548903021	3.97791359189898
178	4.45963671039129	4.02000789232552
179	4.5510554978042	4.00800381490961
180	3.88275811638683	4.02713530546054
181	3.6248857022899	3.97112778626382
182	4.52382135013118	4.02243582731113
183	4.20096838960762	4.0307988024503
184	4.05839138630205	3.98797173593193
185	3.16249628422161	3.99926403999329
186	4.1448729461804	3.98250730618834
187	3.87818160246042	4.03398679066449
188	4.21086949708659	4.01781220814213
189	3.72751705476393	3.96313259847462
190	3.79528826181111	4.03972096640617
191	3.53016356319408	3.98475123448297
192	3.88098502267605	3.96294206643477
193	3.72585037521516	3.99807049466297
194	4.35812267984574	4.03454517120495
195	3.76921202829108	4.0378489324078
196	4.24940068928744	4.00264782922342
197	4.22848552555052	3.97923733657226
198	4.28529349384829	4.02741689806804
199	3.47361795468402	3.99391888855025
200	3.94781453107794	3.96559082182124
201	4.14161957829392	3.9868889804557
202	4.34591010337401	3.99785892451182
203	4.39913595990982	4.03087309639901
204	4.48950390081758	3.9943718614988
205	4.27777898607154	2.00116891553625
206	4.04330907687545	4.00796276383102
207	4.46146021166688	3.99298334171996
208	4.29746399118182	3.97925739543512
209	4.32523882563276	3.99968827243894
210	4.1203334384722	4.00378852939233
211	4.437200237941	3.99615797832608
212	3.70761849823784	4.0280475679785
213	3.89927489966154	4.01845562517643
214	4.05579381811592	1.9829996380955
215	4.39695180979424	4.01026198139414
216	3.83744921797265	1.98437277702615
217	3.92315283877775	4.03345198616385
218	4.16971109223305	2.0174084854871
219	4.56102752307009	3.97102808047086
220	4.55252469780751	3.99901545884088
221	4.48047093352624	3.99064323239028
222	3.79238151894036	4.03441766034812
223	3.8704511871722	1.96365842441097
224	4.15014828306698	3.99142396798357
225	4.13032269435281	3.978134300448
226	3.90355019451163	2.98168430520222
227	4.21032557003848	2.98980778826401
228	3.98650613172601	2.01474009128287
229	4.17959459403441	3.97537661368027
230	4.29323522374034	4.02740945287049
231	3.86960535829059	3.97576924649999
232	4.07327487125189	3.97942369701341
233	4.9943551889807	3.96688898099586
234	4.44476820975939	4.03121938925236
235	4.2054188420973	3.97384276248515
236	4.2662464425185	4.02501955777407
237	3.87563191132583	3.013242046386
238	4.2502512928467	3.99412629606202
239	4.26293404738039	4.03658834340051
240	3.87517998027791	2.02917473509908
241	4.46561540550768	2.96813154913485
242	3.81618890520089	3.99944622881711
243	3.72444497850413	4.00730271175504
244	4.65308609095904	4.01995209928602
245	4.53570570573211	4.01916967920959
246	4.31756073837861	4.02324016237631
247	4.48319167384427	3.96162952469662
248	3.52988400285485	4.01510822191834
249	4.60443217433898	2.03506836565211
250	4.61426380870826	4.00358296778053
251	4.03768830402152	4.01260040387511
252	3.78416682731038	3.97894593134522
253	3.86712932983624	1.97188498288393
254	4.39266382773153	3.01756885699928
255	3.89510407196599	4.03893862316385
256	4.21667372976238	3.96985308079049
257	3.96122294803811	3.98232457857579
258	4.35414379793282	4.02169527145103
259	4.52737544869326	4.02644945887849
260	3.94613864326301	4.02153614427894
261	4.28996058409769	4.00281535305083
262	4.08061791976914	3.99031477633864
263	4.47965794686228	3.98616515662521
264	4.52602657532941	3.99832075122744
265	4.1869081329989	4.00110528144985
266	3.86266671091561	3.98704986570403
267	4.10166520394385	4.0001936820522
268	4.32208411336493	4.02775679776445
269	4.26025848302035	4.0259477288276
270	4.51081594114077	3.98656186038628
271	4.10957834862357	3.96446780931205
272	3.8952192674406	4.01644275479019
273	4.48964429624379	4.02404537305236
274	4.39644811637534	4.01121996257454
275	4.09856615769987	3.98655121391639
276	3.86398590569574	4.02302661851048
277	3.70298905440296	3.96148160729557
