group	x
1	0.619040050858233
2	0.619040050858233
3	0.619040050858233
4	0.619040050858233
5	0.333333333333333
6	0.338888888888889
7	0.388493077026482
8	0.422186331179871
9	0.422186331179871
10	0.422186331179871
11	0.422186331179871
12	0.326626369222549
13	0.364351600651112
14	0.556634630915846
15	0.556634630915846
16	0.556634630915846
17	0.556634630915846
18	0.992788461538462
19	0.615384615384615
20	0.617100371747212
21	0.617100371747212
22	0.617100371747212
23	0.617100371747212
24	0.594757955223072
25	0.612733976176971
26	0.612733976176971
27	0.612733976176971
28	0.612733976176971
29	0.99047976011994
30	0.990579994121681
31	0.990579994121681
32	0.990579994121681
33	0.990579994121681
34	0.668831168831169
35	0.707736389684814
36	0.707736389684814
37	0.707736389684814
38	0.707736389684814
39	0.321929291254445
40	0.32098385331144
41	0.32098385331144
42	0.32098385331144
43	0.32098385331144
44	0.435173062760822
45	0.459473684210526
46	0.459473684210526
47	0.459473684210526
48	0.459473684210526
49	0.683673469387755
50	0.677248677248677
51	0.989399293286219
52	0.989399293286219
53	0.989399293286219
54	0.989399293286219
55	0.99
56	0.99
57	0.99
58	0.99
59	0.98961937716263
60	0.98961937716263
61	0.98961937716263
62	0.98961937716263
63	0.98961937716263
64	0.98961937716263
65	0.98961937716263
66	0.98961937716263
67	0.98961937716263
68	0.501901140684411
69	0.501901140684411
70	0.501901140684411
71	0.501901140684411
72	0.52925672113864
73	0.52925672113864
74	0.52925672113864
75	0.52925672113864
76	0.437839389713723
77	0.437839389713723
78	0.437839389713723
79	0.437839389713723
80	0.527377521613833
81	0.552962298025135
82	0.267897727272727
83	0.31163708086785
84	0.31163708086785
85	0.31163708086785
86	0.31163708086785
87	0.558309037900875
88	0.558309037900875
89	0.558309037900875
90	0.558309037900875
91	0.981891891891892
92	0.981505919613905
93	0.981505919613905
94	0.981505919613905
95	0.981505919613905
96	0.99297277050355
97	0.329411764705882
98	0.490163996088167
99	0.490163996088167
100	0.490163996088167
101	0.490163996088167
102	0.419548872180451
103	0.431975967957276
104	0.704861111111111
105	0.704861111111111
106	0.704861111111111
107	0.704861111111111
108	0.644577326343381
109	0.273838630806846
110	0.256179775280899
111	0.508021390374332
112	0.386866948312731
