group	y	label
1	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
2	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
3	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
4	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
5	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
6	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
7	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
8	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
9	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
10	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
11	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
12	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
13	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
14	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
15	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
16	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
17	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
18	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
19	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
20	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
21	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
22	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
23	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
24	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
25	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
26	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
27	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
28	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
29	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
30	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
31	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
32	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
33	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
34	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
35	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
36	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
37	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
38	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
39	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
40	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
41	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
42	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
43	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
44	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
45	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
46	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
47	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
48	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
49	276.867370611076	Calculated_NCES_Total.Students..All.Grades..Excludes.AE...Public.School..sd
