group	x
1	0
2	0.5
3	0.666666666666667
4	0.333333333333333
5	0.666666666666667
6	0
7	0
8	0.19047619047619
9	0.0740740740740741
10	0
11	0
12	0.5
13	0.5
14	0.444444444444444
15	0.25
16	0.666666666666667
17	0.666666666666667
18	0.5
19	0.4
20	0
21	0.4
22	1
23	1
24	0.181818181818182
25	0
26	0.478260869565217
27	0
28	0
29	0.571428571428571
30	0.166666666666667
31	1
32	1
33	1
34	0.2
35	0
36	0.25
37	0.875
38	0.5
39	0.5
40	0
41	0.166666666666667
42	0.615384615384615
43	0
44	0
45	0
46	0
47	0
48	0
49	0.142857142857143
50	0.666666666666667
51	0.714285714285714
52	0.285714285714286
53	0.0454545454545455
54	0.0769230769230769
55	0.267857142857143
56	0.35
57	0.5
58	0.25
59	0.333333333333333
60	0.166666666666667
61	0.111111111111111
62	0.1
63	0
64	0
65	0.272727272727273
66	0.142857142857143
67	0.214285714285714
68	0
69	0
70	0.0909090909090909
71	0.0909090909090909
72	0.666666666666667
73	0
74	0
75	0.333333333333333
76	0.5
77	0.145833333333333
78	0
79	0.24
80	0.125
81	0
82	1
83	0.3
84	0.125
85	0.333333333333333
86	1
87	0
88	0.5
89	0.25
90	0.333333333333333
91	0.111111111111111
92	0.272727272727273
93	0.5
94	0
95	1
96	0.285714285714286
97	0.4
98	0.111111111111111
99	0
100	0.173913043478261
101	0
102	0
103	0
104	0.0454545454545455
105	0.333333333333333
106	0.1
107	0.428571428571429
108	0.666666666666667
109	0
110	0.5
111	0.0833333333333333
112	0
113	0
114	0.5
115	0
116	0
117	0.116279069767442
118	0
119	0.666666666666667
120	0.164179104477612
121	0.0909090909090909
122	0.25531914893617
123	0
124	0.25
125	0.142857142857143
126	0.2
127	0.307692307692308
128	0.333333333333333
129	0
130	0
131	0.111111111111111
132	0.3125
133	0
134	0
135	0.166666666666667
136	0
137	0.166666666666667
138	0
139	0.5
140	0
141	0.166666666666667
142	0
143	0
144	0.285714285714286
145	0.125
146	0
147	0.5
148	0
149	1
150	0.304347826086957
151	0.178571428571429
152	0.255813953488372
153	0.24
154	0
155	0.214285714285714
156	0.0476190476190476
157	0
158	0
159	0.0197368421052632
160	0.0576923076923077
161	0.0609756097560976
162	0.0238095238095238
163	0.0340909090909091
164	0
165	0.0645161290322581
166	0.0303030303030303
167	0
168	0.333333333333333
169	0
170	0.117647058823529
171	0.166666666666667
172	0.117647058823529
173	0.4
174	0.111111111111111
175	0.111111111111111
176	0.2
177	0.5
178	0.25
179	0.375
180	0.222222222222222
181	0
182	1
183	0.0714285714285714
184	0.75
185	0.333333333333333
186	0
187	0.0909090909090909
188	1
189	0
190	0.2
191	0.6
192	0.5
193	0
194	0
195	0.2
196	0
197	0
198	0
199	0
200	0.2
201	0.333333333333333
202	0.142857142857143
203	0
204	0
205	0.5
206	0
207	0.75
208	0.5
209	0.75
210	0.608695652173913
211	0.444444444444444
212	0
213	0
214	0.5
215	0.25
216	0.571428571428571
217	0
218	0.0909090909090909
219	0
220	0.166666666666667
221	0.666666666666667
222	0
223	0
224	0.25
225	0
226	0
227	0.111111111111111
228	0
229	0.2
230	0
231	0.6
232	0.75
233	0.153846153846154
234	0.2
235	0.25
236	0.125
237	0.0909090909090909
238	0
239	0.0909090909090909
240	0
241	0.25
242	0.285714285714286
243	0
244	0.148148148148148
245	0
246	0.5
247	0
248	0
249	0
250	0.166666666666667
251	0
252	1
253	0.25
254	0.166666666666667
255	0.5
256	0.2
257	0.5
258	0
259	0.36
260	0
261	0.285714285714286
262	0.5
263	1
264	0.25
265	0
266	0.384615384615385
267	0.290322580645161
268	0.5
269	0
270	1
271	0.0769230769230769
272	0
273	0.5
274	1
275	0.818181818181818
276	0
277	0
278	0
279	0
280	0.4
281	0
282	0
283	0
284	0
285	0
286	0.264705882352941
287	0.0869565217391304
288	0.25
289	0.5
290	0.266666666666667
291	0
292	0
293	0.5
294	0
295	0
296	0.166666666666667
297	0
298	0
299	0.148148148148148
300	0.2
301	0
302	0.333333333333333
303	0.138461538461538
304	0
305	0.25
306	0
307	0
308	0.214285714285714
309	0.5
310	0
311	0.3
312	0
313	0
314	0
315	0.0769230769230769
316	0.571428571428571
317	0.333333333333333
318	0.5
319	0
320	0.5
321	0.136363636363636
322	0.166666666666667
323	1
324	0.037037037037037
325	0.25
326	0
327	0.112676056338028
328	0.0294117647058824
329	0.08
330	0
331	0.3
332	0
333	1
334	0
335	0.181818181818182
336	0.333333333333333
337	0.4
338	0
339	0.6
340	1
341	0.1
342	0.222222222222222
343	0.666666666666667
344	0.25
345	0.333333333333333
346	0.384615384615385
347	0.333333333333333
348	0
349	0.25
350	0
351	0.166666666666667
352	0.333333333333333
353	0.25
354	0
355	0.6
356	0.4
357	0
358	0
359	0.162162162162162
360	0.0769230769230769
