x	y	label	angle	showSelected1	showSelected2	group
0	0.5	Practice.profiles	90	Alignment.and.systems.planning	Practice.profiles	589
0	0.5	Practice.profiles	90	Practice.profiles	Practice.profiles	622
0	0.5	Practice.profiles	90	Self.assessment.practice.profile..SAPP.	Practice.profiles	655
0	0.5	Practice.profiles	90	Learning.module.materials..i.e..power.points..handouts.	Practice.profiles	688
0	0.5	Practice.profiles	90	DESE.virtual.learning.platform	Practice.profiles	721
0	0.5	Practice.profiles	90	Review.of.CFA.data	Practice.profiles	754
0	0.5	Practice.profiles	90	CWIS	Practice.profiles	787
0	0.5	Practice.profiles	90	Distance.Learning	Practice.profiles	820
0	0.5	Practice.profiles	90	Virtual.Learning.Modules.and.or.PowerPoints	Practice.profiles	853
0	0.5	Practice.profiles	90	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Practice.profiles	886
0	0.5	Practice.profiles	90	Interaction.Type_Virtual	Practice.profiles	919
0	0.5	Practice.profiles	90	Interaction.Type_In-person	Practice.profiles	952
0	0.5	Practice.profiles	90	Interaction.Type_In-person and virtual	Practice.profiles	985
0	0.5	Practice.profiles	90	Interaction.Type_Phone	Practice.profiles	1018
0	0.5	Practice.profiles	90	Interaction.Type_Unknown	Practice.profiles	1051
2.42857142857143	0.5	Practice.profiles	90	ETLP_avg	Practice.profiles	1084
0	0.5	Self.assessment.practice.profile..SAPP.	90	District.Leadership.Team.Members	Self.assessment.practice.profile..SAPP.	32
0	0.5	Self.assessment.practice.profile..SAPP.	90	District.Contact.Person	Self.assessment.practice.profile..SAPP.	65
0	0.5	Self.assessment.practice.profile..SAPP.	90	Building.Leadership.Team.Members	Self.assessment.practice.profile..SAPP.	98
0	0.5	Self.assessment.practice.profile..SAPP.	90	Other.District.Administrators	Self.assessment.practice.profile..SAPP.	131
0	0.5	Self.assessment.practice.profile..SAPP.	90	Other.Building.Administrators	Self.assessment.practice.profile..SAPP.	164
0	0.5	Self.assessment.practice.profile..SAPP.	90	Building.level.Educators	Self.assessment.practice.profile..SAPP.	197
0	0.5	Self.assessment.practice.profile..SAPP.	90	RPDC.Director	Self.assessment.practice.profile..SAPP.	230
0	0.5	Self.assessment.practice.profile..SAPP.	90	Area.Supervisor	Self.assessment.practice.profile..SAPP.	263
0	0.5	Self.assessment.practice.profile..SAPP.	90	Parents	Self.assessment.practice.profile..SAPP.	296
0	0.5	Self.assessment.practice.profile..SAPP.	90	Collaborative.teams	Self.assessment.practice.profile..SAPP.	329
0	0.5	Self.assessment.practice.profile..SAPP.	90	Common.formative.assessment	Self.assessment.practice.profile..SAPP.	362
0	0.5	Self.assessment.practice.profile..SAPP.	90	Data.based.decision.making	Self.assessment.practice.profile..SAPP.	395
0	0.5	Self.assessment.practice.profile..SAPP.	90	Effective.teaching.learning.practices	Self.assessment.practice.profile..SAPP.	428
0	0.5	Self.assessment.practice.profile..SAPP.	90	Instructional.Leadership	Self.assessment.practice.profile..SAPP.	461
0	0.5	Self.assessment.practice.profile..SAPP.	90	School.based.implementation.coaching	Self.assessment.practice.profile..SAPP.	494
0	0.5	Self.assessment.practice.profile..SAPP.	90	Collective.teacher.efficacy	Self.assessment.practice.profile..SAPP.	527
0	0.5	Self.assessment.practice.profile..SAPP.	90	MMD.DCI.expectations.logistics.DESE.specifics	Self.assessment.practice.profile..SAPP.	560
0	0.5	Self.assessment.practice.profile..SAPP.	90	Alignment.and.systems.planning	Self.assessment.practice.profile..SAPP.	593
0	0.5	Self.assessment.practice.profile..SAPP.	90	Practice.profiles	Self.assessment.practice.profile..SAPP.	626
0	0.5	Self.assessment.practice.profile..SAPP.	90	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	659
0	0.5	Self.assessment.practice.profile..SAPP.	90	Learning.module.materials..i.e..power.points..handouts.	Self.assessment.practice.profile..SAPP.	692
0	0.5	Self.assessment.practice.profile..SAPP.	90	DESE.virtual.learning.platform	Self.assessment.practice.profile..SAPP.	725
0	0.5	Self.assessment.practice.profile..SAPP.	90	Review.of.CFA.data	Self.assessment.practice.profile..SAPP.	758
0	0.5	Self.assessment.practice.profile..SAPP.	90	CWIS	Self.assessment.practice.profile..SAPP.	791
0	0.5	Self.assessment.practice.profile..SAPP.	90	Distance.Learning	Self.assessment.practice.profile..SAPP.	824
0	0.5	Self.assessment.practice.profile..SAPP.	90	Virtual.Learning.Modules.and.or.PowerPoints	Self.assessment.practice.profile..SAPP.	857
0	0.5	Self.assessment.practice.profile..SAPP.	90	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Self.assessment.practice.profile..SAPP.	890
0	0.5	Self.assessment.practice.profile..SAPP.	90	Interaction.Type_Virtual	Self.assessment.practice.profile..SAPP.	923
0	0.5	Self.assessment.practice.profile..SAPP.	90	Interaction.Type_In-person	Self.assessment.practice.profile..SAPP.	956
0	0.5	Self.assessment.practice.profile..SAPP.	90	Interaction.Type_In-person and virtual	Self.assessment.practice.profile..SAPP.	989
0	0.5	Self.assessment.practice.profile..SAPP.	90	Interaction.Type_Phone	Self.assessment.practice.profile..SAPP.	1022
0	0.5	Self.assessment.practice.profile..SAPP.	90	Interaction.Type_Unknown	Self.assessment.practice.profile..SAPP.	1055
2.42857142857143	0.5	Self.assessment.practice.profile..SAPP.	90	ETLP_avg	Self.assessment.practice.profile..SAPP.	1088
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	District.Leadership.Team.Members	Learning.module.materials..i.e..power.points..handouts.	23
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	District.Contact.Person	Learning.module.materials..i.e..power.points..handouts.	56
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Building.Leadership.Team.Members	Learning.module.materials..i.e..power.points..handouts.	89
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Other.District.Administrators	Learning.module.materials..i.e..power.points..handouts.	122
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Other.Building.Administrators	Learning.module.materials..i.e..power.points..handouts.	155
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Building.level.Educators	Learning.module.materials..i.e..power.points..handouts.	188
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	RPDC.Director	Learning.module.materials..i.e..power.points..handouts.	221
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Area.Supervisor	Learning.module.materials..i.e..power.points..handouts.	254
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Parents	Learning.module.materials..i.e..power.points..handouts.	287
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Collaborative.teams	Learning.module.materials..i.e..power.points..handouts.	320
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Common.formative.assessment	Learning.module.materials..i.e..power.points..handouts.	353
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Data.based.decision.making	Learning.module.materials..i.e..power.points..handouts.	386
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Effective.teaching.learning.practices	Learning.module.materials..i.e..power.points..handouts.	419
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Instructional.Leadership	Learning.module.materials..i.e..power.points..handouts.	452
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	School.based.implementation.coaching	Learning.module.materials..i.e..power.points..handouts.	485
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Collective.teacher.efficacy	Learning.module.materials..i.e..power.points..handouts.	518
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	MMD.DCI.expectations.logistics.DESE.specifics	Learning.module.materials..i.e..power.points..handouts.	551
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Alignment.and.systems.planning	Learning.module.materials..i.e..power.points..handouts.	584
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Practice.profiles	Learning.module.materials..i.e..power.points..handouts.	617
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Self.assessment.practice.profile..SAPP.	Learning.module.materials..i.e..power.points..handouts.	650
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Learning.module.materials..i.e..power.points..handouts.	Learning.module.materials..i.e..power.points..handouts.	683
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	DESE.virtual.learning.platform	Learning.module.materials..i.e..power.points..handouts.	716
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Review.of.CFA.data	Learning.module.materials..i.e..power.points..handouts.	749
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	CWIS	Learning.module.materials..i.e..power.points..handouts.	782
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Distance.Learning	Learning.module.materials..i.e..power.points..handouts.	815
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Virtual.Learning.Modules.and.or.PowerPoints	Learning.module.materials..i.e..power.points..handouts.	848
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Learning.module.materials..i.e..power.points..handouts.	881
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Interaction.Type_Virtual	Learning.module.materials..i.e..power.points..handouts.	914
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Interaction.Type_In-person	Learning.module.materials..i.e..power.points..handouts.	947
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Interaction.Type_In-person and virtual	Learning.module.materials..i.e..power.points..handouts.	980
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Interaction.Type_Phone	Learning.module.materials..i.e..power.points..handouts.	1013
0	0.5	Learning.module.materials..i.e..power.points..handouts.	90	Interaction.Type_Unknown	Learning.module.materials..i.e..power.points..handouts.	1046
2.42857142857143	0.5	Learning.module.materials..i.e..power.points..handouts.	90	ETLP_avg	Learning.module.materials..i.e..power.points..handouts.	1079
0	0.5	DESE.virtual.learning.platform	90	District.Leadership.Team.Members	DESE.virtual.learning.platform	10
0	0.5	DESE.virtual.learning.platform	90	District.Contact.Person	DESE.virtual.learning.platform	43
0	0.5	DESE.virtual.learning.platform	90	Building.Leadership.Team.Members	DESE.virtual.learning.platform	76
0	0.5	DESE.virtual.learning.platform	90	Other.District.Administrators	DESE.virtual.learning.platform	109
0	0.5	DESE.virtual.learning.platform	90	Other.Building.Administrators	DESE.virtual.learning.platform	142
0	0.5	DESE.virtual.learning.platform	90	Building.level.Educators	DESE.virtual.learning.platform	175
0	0.5	DESE.virtual.learning.platform	90	RPDC.Director	DESE.virtual.learning.platform	208
0	0.5	DESE.virtual.learning.platform	90	Area.Supervisor	DESE.virtual.learning.platform	241
0	0.5	DESE.virtual.learning.platform	90	Parents	DESE.virtual.learning.platform	274
0	0.5	DESE.virtual.learning.platform	90	Collaborative.teams	DESE.virtual.learning.platform	307
0	0.5	DESE.virtual.learning.platform	90	Common.formative.assessment	DESE.virtual.learning.platform	340
0	0.5	DESE.virtual.learning.platform	90	Data.based.decision.making	DESE.virtual.learning.platform	373
0	0.5	DESE.virtual.learning.platform	90	Effective.teaching.learning.practices	DESE.virtual.learning.platform	406
0	0.5	DESE.virtual.learning.platform	90	Instructional.Leadership	DESE.virtual.learning.platform	439
0	0.5	DESE.virtual.learning.platform	90	School.based.implementation.coaching	DESE.virtual.learning.platform	472
0	0.5	DESE.virtual.learning.platform	90	Collective.teacher.efficacy	DESE.virtual.learning.platform	505
0	0.5	DESE.virtual.learning.platform	90	MMD.DCI.expectations.logistics.DESE.specifics	DESE.virtual.learning.platform	538
0	0.5	DESE.virtual.learning.platform	90	Alignment.and.systems.planning	DESE.virtual.learning.platform	571
0	0.5	DESE.virtual.learning.platform	90	Practice.profiles	DESE.virtual.learning.platform	604
0	0.5	DESE.virtual.learning.platform	90	Self.assessment.practice.profile..SAPP.	DESE.virtual.learning.platform	637
0	0.5	DESE.virtual.learning.platform	90	Learning.module.materials..i.e..power.points..handouts.	DESE.virtual.learning.platform	670
0	0.5	DESE.virtual.learning.platform	90	DESE.virtual.learning.platform	DESE.virtual.learning.platform	703
0	0.5	DESE.virtual.learning.platform	90	Review.of.CFA.data	DESE.virtual.learning.platform	736
0	0.5	DESE.virtual.learning.platform	90	CWIS	DESE.virtual.learning.platform	769
0	0.5	DESE.virtual.learning.platform	90	Distance.Learning	DESE.virtual.learning.platform	802
0	0.5	DESE.virtual.learning.platform	90	Virtual.Learning.Modules.and.or.PowerPoints	DESE.virtual.learning.platform	835
0	0.5	DESE.virtual.learning.platform	90	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	DESE.virtual.learning.platform	868
0	0.5	DESE.virtual.learning.platform	90	Interaction.Type_Virtual	DESE.virtual.learning.platform	901
0	0.5	DESE.virtual.learning.platform	90	Interaction.Type_In-person	DESE.virtual.learning.platform	934
0	0.5	DESE.virtual.learning.platform	90	Interaction.Type_In-person and virtual	DESE.virtual.learning.platform	967
0	0.5	DESE.virtual.learning.platform	90	Interaction.Type_Phone	DESE.virtual.learning.platform	1000
0	0.5	DESE.virtual.learning.platform	90	Interaction.Type_Unknown	DESE.virtual.learning.platform	1033
2.42857142857143	0.5	DESE.virtual.learning.platform	90	ETLP_avg	DESE.virtual.learning.platform	1066
0	0.5	Review.of.CFA.data	90	District.Leadership.Team.Members	Review.of.CFA.data	29
0	0.5	Review.of.CFA.data	90	District.Contact.Person	Review.of.CFA.data	62
0	0.5	Review.of.CFA.data	90	Building.Leadership.Team.Members	Review.of.CFA.data	95
0	0.5	Review.of.CFA.data	90	Other.District.Administrators	Review.of.CFA.data	128
0	0.5	Review.of.CFA.data	90	Other.Building.Administrators	Review.of.CFA.data	161
0	0.5	Review.of.CFA.data	90	Building.level.Educators	Review.of.CFA.data	194
0	0.5	Review.of.CFA.data	90	RPDC.Director	Review.of.CFA.data	227
0	0.5	Review.of.CFA.data	90	Area.Supervisor	Review.of.CFA.data	260
0	0.5	Review.of.CFA.data	90	Parents	Review.of.CFA.data	293
0	0.5	Review.of.CFA.data	90	Collaborative.teams	Review.of.CFA.data	326
0	0.5	Review.of.CFA.data	90	Common.formative.assessment	Review.of.CFA.data	359
0	0.5	Review.of.CFA.data	90	Data.based.decision.making	Review.of.CFA.data	392
0	0.5	Review.of.CFA.data	90	Effective.teaching.learning.practices	Review.of.CFA.data	425
0	0.5	Review.of.CFA.data	90	Instructional.Leadership	Review.of.CFA.data	458
0	0.5	Review.of.CFA.data	90	School.based.implementation.coaching	Review.of.CFA.data	491
0	0.5	Review.of.CFA.data	90	Collective.teacher.efficacy	Review.of.CFA.data	524
0	0.5	Review.of.CFA.data	90	MMD.DCI.expectations.logistics.DESE.specifics	Review.of.CFA.data	557
0	0.5	Review.of.CFA.data	90	Alignment.and.systems.planning	Review.of.CFA.data	590
0	0.5	Review.of.CFA.data	90	Practice.profiles	Review.of.CFA.data	623
0	0.5	Review.of.CFA.data	90	Self.assessment.practice.profile..SAPP.	Review.of.CFA.data	656
0	0.5	Review.of.CFA.data	90	Learning.module.materials..i.e..power.points..handouts.	Review.of.CFA.data	689
0	0.5	Review.of.CFA.data	90	DESE.virtual.learning.platform	Review.of.CFA.data	722
0	0.5	Review.of.CFA.data	90	Review.of.CFA.data	Review.of.CFA.data	755
0	0.5	Review.of.CFA.data	90	CWIS	Review.of.CFA.data	788
0	0.5	Review.of.CFA.data	90	Distance.Learning	Review.of.CFA.data	821
0	0.5	Review.of.CFA.data	90	Virtual.Learning.Modules.and.or.PowerPoints	Review.of.CFA.data	854
0	0.5	Review.of.CFA.data	90	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Review.of.CFA.data	887
0	0.5	Review.of.CFA.data	90	Interaction.Type_Virtual	Review.of.CFA.data	920
0	0.5	Review.of.CFA.data	90	Interaction.Type_In-person	Review.of.CFA.data	953
0	0.5	Review.of.CFA.data	90	Interaction.Type_In-person and virtual	Review.of.CFA.data	986
0	0.5	Review.of.CFA.data	90	Interaction.Type_Phone	Review.of.CFA.data	1019
0	0.5	Review.of.CFA.data	90	Interaction.Type_Unknown	Review.of.CFA.data	1052
2.42857142857143	0.5	Review.of.CFA.data	90	ETLP_avg	Review.of.CFA.data	1085
0	0.5	CWIS	90	District.Leadership.Team.Members	CWIS	8
0	0.5	CWIS	90	District.Contact.Person	CWIS	41
0	0.5	CWIS	90	Building.Leadership.Team.Members	CWIS	74
0	0.5	CWIS	90	Other.District.Administrators	CWIS	107
0	0.5	CWIS	90	Other.Building.Administrators	CWIS	140
0	0.5	CWIS	90	Building.level.Educators	CWIS	173
0	0.5	CWIS	90	RPDC.Director	CWIS	206
0	0.5	CWIS	90	Area.Supervisor	CWIS	239
0	0.5	CWIS	90	Parents	CWIS	272
0	0.5	CWIS	90	Collaborative.teams	CWIS	305
0	0.5	CWIS	90	Common.formative.assessment	CWIS	338
0	0.5	CWIS	90	Data.based.decision.making	CWIS	371
0	0.5	CWIS	90	Effective.teaching.learning.practices	CWIS	404
0	0.5	CWIS	90	Instructional.Leadership	CWIS	437
0	0.5	CWIS	90	School.based.implementation.coaching	CWIS	470
0	0.5	CWIS	90	Collective.teacher.efficacy	CWIS	503
0	0.5	CWIS	90	MMD.DCI.expectations.logistics.DESE.specifics	CWIS	536
0	0.5	CWIS	90	Alignment.and.systems.planning	CWIS	569
0	0.5	CWIS	90	Practice.profiles	CWIS	602
0	0.5	CWIS	90	Self.assessment.practice.profile..SAPP.	CWIS	635
0	0.5	CWIS	90	Learning.module.materials..i.e..power.points..handouts.	CWIS	668
0	0.5	CWIS	90	DESE.virtual.learning.platform	CWIS	701
0	0.5	CWIS	90	Review.of.CFA.data	CWIS	734
0	0.5	CWIS	90	CWIS	CWIS	767
0	0.5	CWIS	90	Distance.Learning	CWIS	800
0	0.5	CWIS	90	Virtual.Learning.Modules.and.or.PowerPoints	CWIS	833
0	0.5	CWIS	90	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	CWIS	866
0	0.5	CWIS	90	Interaction.Type_Virtual	CWIS	899
0	0.5	CWIS	90	Interaction.Type_In-person	CWIS	932
0	0.5	CWIS	90	Interaction.Type_In-person and virtual	CWIS	965
0	0.5	CWIS	90	Interaction.Type_Phone	CWIS	998
0	0.5	CWIS	90	Interaction.Type_Unknown	CWIS	1031
2.42857142857143	0.5	CWIS	90	ETLP_avg	CWIS	1064
0	0.375	Distance.Learning	90	District.Leadership.Team.Members	Distance.Learning	11
0	0.375	Distance.Learning	90	District.Contact.Person	Distance.Learning	44
0	0.375	Distance.Learning	90	Building.Leadership.Team.Members	Distance.Learning	77
0	0.375	Distance.Learning	90	Other.District.Administrators	Distance.Learning	110
0	0.375	Distance.Learning	90	Other.Building.Administrators	Distance.Learning	143
0	0.375	Distance.Learning	90	Building.level.Educators	Distance.Learning	176
0	0.375	Distance.Learning	90	RPDC.Director	Distance.Learning	209
0	0.375	Distance.Learning	90	Area.Supervisor	Distance.Learning	242
0	0.375	Distance.Learning	90	Parents	Distance.Learning	275
0	0.375	Distance.Learning	90	Collaborative.teams	Distance.Learning	308
0	0.375	Distance.Learning	90	Common.formative.assessment	Distance.Learning	341
0	0.375	Distance.Learning	90	Data.based.decision.making	Distance.Learning	374
0	0.375	Distance.Learning	90	Effective.teaching.learning.practices	Distance.Learning	407
0	0.375	Distance.Learning	90	Instructional.Leadership	Distance.Learning	440
0	0.375	Distance.Learning	90	School.based.implementation.coaching	Distance.Learning	473
0	0.375	Distance.Learning	90	Collective.teacher.efficacy	Distance.Learning	506
0	0.375	Distance.Learning	90	MMD.DCI.expectations.logistics.DESE.specifics	Distance.Learning	539
0	0.375	Distance.Learning	90	Alignment.and.systems.planning	Distance.Learning	572
0	0.375	Distance.Learning	90	Practice.profiles	Distance.Learning	605
0	0.375	Distance.Learning	90	Self.assessment.practice.profile..SAPP.	Distance.Learning	638
0	0.375	Distance.Learning	90	Learning.module.materials..i.e..power.points..handouts.	Distance.Learning	671
0	0.375	Distance.Learning	90	DESE.virtual.learning.platform	Distance.Learning	704
0	0.375	Distance.Learning	90	Review.of.CFA.data	Distance.Learning	737
0	0.375	Distance.Learning	90	CWIS	Distance.Learning	770
0	0.375	Distance.Learning	90	Distance.Learning	Distance.Learning	803
0	0.375	Distance.Learning	90	Virtual.Learning.Modules.and.or.PowerPoints	Distance.Learning	836
0	0.375	Distance.Learning	90	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Distance.Learning	869
0	0.375	Distance.Learning	90	Interaction.Type_Virtual	Distance.Learning	902
0	0.375	Distance.Learning	90	Interaction.Type_In-person	Distance.Learning	935
0	0.375	Distance.Learning	90	Interaction.Type_In-person and virtual	Distance.Learning	968
0	0.375	Distance.Learning	90	Interaction.Type_Phone	Distance.Learning	1001
0	0.375	Distance.Learning	90	Interaction.Type_Unknown	Distance.Learning	1034
2.42857142857143	0.375	Distance.Learning	90	ETLP_avg	Distance.Learning	1067
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	District.Leadership.Team.Members	Virtual.Learning.Modules.and.or.PowerPoints	33
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	District.Contact.Person	Virtual.Learning.Modules.and.or.PowerPoints	66
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Building.Leadership.Team.Members	Virtual.Learning.Modules.and.or.PowerPoints	99
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Other.District.Administrators	Virtual.Learning.Modules.and.or.PowerPoints	132
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Other.Building.Administrators	Virtual.Learning.Modules.and.or.PowerPoints	165
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Building.level.Educators	Virtual.Learning.Modules.and.or.PowerPoints	198
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	RPDC.Director	Virtual.Learning.Modules.and.or.PowerPoints	231
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Area.Supervisor	Virtual.Learning.Modules.and.or.PowerPoints	264
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Parents	Virtual.Learning.Modules.and.or.PowerPoints	297
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Collaborative.teams	Virtual.Learning.Modules.and.or.PowerPoints	330
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Common.formative.assessment	Virtual.Learning.Modules.and.or.PowerPoints	363
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Data.based.decision.making	Virtual.Learning.Modules.and.or.PowerPoints	396
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Effective.teaching.learning.practices	Virtual.Learning.Modules.and.or.PowerPoints	429
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Instructional.Leadership	Virtual.Learning.Modules.and.or.PowerPoints	462
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	School.based.implementation.coaching	Virtual.Learning.Modules.and.or.PowerPoints	495
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Collective.teacher.efficacy	Virtual.Learning.Modules.and.or.PowerPoints	528
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	MMD.DCI.expectations.logistics.DESE.specifics	Virtual.Learning.Modules.and.or.PowerPoints	561
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Alignment.and.systems.planning	Virtual.Learning.Modules.and.or.PowerPoints	594
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Practice.profiles	Virtual.Learning.Modules.and.or.PowerPoints	627
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Self.assessment.practice.profile..SAPP.	Virtual.Learning.Modules.and.or.PowerPoints	660
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Learning.module.materials..i.e..power.points..handouts.	Virtual.Learning.Modules.and.or.PowerPoints	693
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	DESE.virtual.learning.platform	Virtual.Learning.Modules.and.or.PowerPoints	726
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Review.of.CFA.data	Virtual.Learning.Modules.and.or.PowerPoints	759
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	CWIS	Virtual.Learning.Modules.and.or.PowerPoints	792
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Distance.Learning	Virtual.Learning.Modules.and.or.PowerPoints	825
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	858
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	Virtual.Learning.Modules.and.or.PowerPoints	891
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Interaction.Type_Virtual	Virtual.Learning.Modules.and.or.PowerPoints	924
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Interaction.Type_In-person	Virtual.Learning.Modules.and.or.PowerPoints	957
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Interaction.Type_In-person and virtual	Virtual.Learning.Modules.and.or.PowerPoints	990
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Interaction.Type_Phone	Virtual.Learning.Modules.and.or.PowerPoints	1023
0	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	Interaction.Type_Unknown	Virtual.Learning.Modules.and.or.PowerPoints	1056
2.42857142857143	0.5	Virtual.Learning.Modules.and.or.PowerPoints	90	ETLP_avg	Virtual.Learning.Modules.and.or.PowerPoints	1089
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	District.Leadership.Team.Members	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	22
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	District.Contact.Person	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	55
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Building.Leadership.Team.Members	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	88
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Other.District.Administrators	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	121
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Other.Building.Administrators	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	154
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Building.level.Educators	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	187
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	RPDC.Director	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	220
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Area.Supervisor	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	253
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Parents	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	286
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Collaborative.teams	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	319
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Common.formative.assessment	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	352
0	0.25	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	90	Data.based.decision.making	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	385
