group	x
1	0
2	1
3	0.333333333333333
4	0.222222222222222
5	0
6	0.333333333333333
7	0
8	0.19047619047619
9	0.037037037037037
10	1
11	0.333333333333333
12	0.5
13	0.5
14	0.555555555555556
15	0.75
16	0.666666666666667
17	0.333333333333333
18	0.25
19	0.4
20	0
21	0
22	1
23	1
24	0.0909090909090909
25	0.333333333333333
26	0.217391304347826
27	0
28	0.285714285714286
29	0.714285714285714
30	0.5
31	0.75
32	1
33	0.285714285714286
34	0.4
35	0
36	0.125
37	0.375
38	0.5
39	1
40	0.25
41	0
42	0.461538461538462
43	0.75
44	1
45	0.5
46	0.75
47	0.25
48	0.5
49	0.571428571428571
50	1
51	0.571428571428571
52	0.571428571428571
53	0.136363636363636
54	0.153846153846154
55	0.0892857142857143
56	0.1
57	0.375
58	0.5
59	1
60	0.166666666666667
61	0.333333333333333
62	0.266666666666667
63	0
64	0
65	0.363636363636364
66	0.571428571428571
67	0.0714285714285714
68	1
69	0.75
70	0.424242424242424
71	0.227272727272727
72	0.666666666666667
73	1
74	0
75	0.666666666666667
76	1
77	0.25
78	0.12962962962963
79	0.68
80	0
81	0.666666666666667
82	1
83	0.2
84	0.3125
85	0.166666666666667
86	1
87	0.5
88	0.5
89	0.1
90	0.166666666666667
91	0.222222222222222
92	0.0909090909090909
93	0.5
94	0.363636363636364
95	0.75
96	0.357142857142857
97	0
98	0.444444444444444
99	0.0384615384615385
100	0.130434782608696
101	0
102	1
103	0
104	0.181818181818182
105	1
106	0.3
107	0.0952380952380952
108	0.5
109	0.0833333333333333
110	0.214285714285714
111	0.25
112	0
113	1
114	0.5
115	0.333333333333333
116	0
117	0.441860465116279
118	0.0769230769230769
119	1
120	0.0746268656716418
121	0.0909090909090909
122	0.531914893617021
123	1
124	0.375
125	0.714285714285714
126	0.2
127	0.615384615384615
128	0.333333333333333
129	0.8
130	0.857142857142857
131	0.111111111111111
132	0.5
133	0.117647058823529
134	0
135	0.166666666666667
136	1
137	0.333333333333333
138	0.166666666666667
139	0
140	0
141	0.166666666666667
142	0.333333333333333
143	0.666666666666667
144	0.142857142857143
145	0.375
146	0.666666666666667
147	1
148	1
149	1
150	0.246376811594203
151	0.214285714285714
152	0.27906976744186
153	0.16
154	0
155	0.142857142857143
156	0.0476190476190476
157	0.1
158	0.333333333333333
159	0.0526315789473684
160	0
161	0.0609756097560976
162	0.142857142857143
163	0.181818181818182
164	0
165	0.0645161290322581
166	0.272727272727273
167	1
168	0.666666666666667
169	0.5
170	0.294117647058824
171	0.666666666666667
172	0.117647058823529
173	0.6
174	0.555555555555556
175	0.444444444444444
176	0.4
177	0.25
178	0.25
179	0.125
180	0.222222222222222
181	0.8
182	1
183	0
184	0.75
185	0.333333333333333
186	0
187	0.727272727272727
188	0
189	0.111111111111111
190	0.6
191	0.4
192	1
193	1
194	0
195	0.3
196	0.5
197	0.5
198	0.5
199	0.333333333333333
200	0.4
201	0.0476190476190476
202	0
203	1
204	0.5
205	0.5
206	1
207	0.25
208	0.5
209	0.5
210	0.304347826086957
211	0.222222222222222
212	1
213	0
214	0.5
215	1
216	0.714285714285714
217	0.333333333333333
218	0.0909090909090909
219	0
220	0.5
221	0.333333333333333
222	1
223	0.5
224	0.375
225	0.75
226	0.666666666666667
227	0.444444444444444
228	0
229	0.3
230	1
231	0.6
232	0.5
