group	x
1	1
2	0
3	0
4	6
5	3
6	2
7	0
8	0
9	2
10	1
11	3
12	1
13	1
14	0
15	3
16	3
17	0
18	0
19	1
20	1
21	0
22	1
23	0
24	11
25	8
26	0
27	1
28	1
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	1
37	0
38	0
39	0
40	4
41	5
42	4
43	1
44	0
45	0
46	0
47	0
48	1
49	0
50	0
51	2
52	4
53	3
54	1
55	1
56	0
57	2
58	3
59	0
60	1
61	2
62	0
63	0
64	0
65	2
66	4
67	0
68	0
69	1
70	26
71	18
72	0
73	0
74	0
75	0
76	0
77	28
78	53
79	0
80	0
81	0
82	0
83	0
84	3
85	0
86	2
87	4
88	2
89	7
90	4
91	0
92	6
93	0
94	0
95	0
96	4
97	5
98	1
99	5
100	7
101	0
102	1
103	0
104	9
105	7
106	1
107	0
108	3
109	5
110	1
111	3
112	0
113	0
114	0
115	1
116	1
117	0
118	0
119	0
120	0
121	1
122	0
123	1
124	0
125	1
126	4
127	1
128	0
129	3
130	0
131	2
132	0
133	0
134	0
135	1
136	1
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	4
146	3
147	0
148	2
149	0
150	0
151	9
152	0
153	23
154	1
155	2
156	3
157	0
158	0
159	92
160	103
161	0
162	1
163	62
164	1
165	31
166	0
167	1
168	0
169	0
170	0
171	0
172	0
173	0
174	6
175	0
176	0
177	2
178	0
179	0
180	0
181	4
182	1
183	1
184	0
185	2
186	1
187	1
188	1
189	0
190	1
191	0
192	0
193	0
194	0
195	5
196	4
197	0
198	0
199	0
200	0
201	10
202	14
203	0
204	0
205	1
206	2
207	0
208	0
209	0
210	0
211	1
212	0
213	2
214	1
215	0
216	0
217	0
218	6
219	4
220	1
221	0
222	0
223	0
224	0
225	0
226	2
227	5
228	2
229	0
230	0
231	3
232	0
233	1
234	0
235	1
236	6
237	0
238	0
239	1
240	1
241	0
242	0
243	1
244	0
245	1
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	2
254	4
255	0
256	0
257	0
258	0
259	4
260	0
261	0
262	0
263	1
264	2
265	0
266	0
267	0
268	1
269	1
270	0
271	1
272	0
273	0
274	0
275	0
276	0
277	3
278	3
279	0
280	2
281	0
282	1
283	1
284	0
285	2
286	8
287	4
288	0
289	1
290	6
291	0
292	0
293	1
294	2
295	0
296	0
297	1
298	0
299	10
300	6
301	0
302	1
303	28
304	48
305	9
306	0
307	0
308	0
309	0
310	0
311	0
312	1
313	1
314	0
315	4
316	5
317	0
318	0
319	0
320	0
321	0
322	1
323	1
324	0
325	0
326	2
327	56
328	34
329	0
330	0
331	6
332	0
333	0
334	2
335	8
336	1
337	1
338	3
339	0
340	0
341	1
342	1
343	0
344	2
345	0
346	1
347	9
348	1
349	1
350	1
351	0
352	0
353	0
354	1
355	0
356	1
357	0
358	0
359	27
360	10
361	0
362	1
363	3
364	2
365	0
366	1
367	2
368	2
369	2
370	0
371	3
372	2
373	0
374	0
375	1
376	0
377	0
378	0
379	0
380	3
381	4
382	3
383	1
384	0
385	0
386	2
387	0
388	0
389	0
390	1
391	2
392	2
393	2
394	0
395	0
396	0
397	1
398	1
399	2
400	1
401	0
402	1
403	1
404	1
405	1
406	1
407	0
408	2
409	1
410	1
411	0
412	7
413	1
414	0
415	4
416	0
417	1
418	0
419	0
420	0
421	0
422	1
423	1
424	0
425	0
426	3
427	1
428	1
429	0
430	0
431	0
432	10
433	0
434	0
435	6
436	4
437	0
438	2
439	2
440	0
441	10
442	4
443	0
444	0
445	0
446	0
447	3
448	1
449	3
450	2
451	0
452	0
453	1
454	1
455	0
456	0
457	2
458	1
459	17
460	4
461	1
462	0
463	1
464	7
465	3
466	1
467	1
468	0
469	0
470	0
471	0
472	0
473	10
474	1
475	0
476	4
477	1
478	0
479	0
480	0
481	1
482	3
483	2
484	0
485	3
486	2
487	6
488	3
489	2
490	2
491	1
492	0
493	0
494	1
495	0
496	0
497	6
498	1
499	0
500	0
501	8
502	10
503	1
504	0
505	2
506	2
507	16
508	11
509	0
510	0
511	4
512	1
513	0
514	0
515	0
516	0
517	2
518	0
519	1
520	2
521	2
522	0
523	0
524	0
525	2
526	11
527	6
528	0
529	0
530	1
531	0
532	0
533	0
534	1
535	0
536	0
537	0
538	0
539	1
540	0
541	1
542	0
543	0
544	2
545	1
546	0
547	0
548	6
549	3
550	2
551	0
552	0
553	2
554	1
555	3
556	1
557	1
558	0
559	3
560	3
561	0
562	0
563	1
564	1
565	0
566	1
567	0
568	11
569	8
570	0
571	1
572	1
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	1
581	0
582	0
583	0
584	4
585	5
586	4
587	1
588	0
589	0
590	0
591	0
592	1
593	0
594	0
595	2
596	4
597	3
598	1
599	1
600	0
601	2
602	3
603	0
604	1
605	2
606	0
607	0
608	0
609	2
610	4
611	0
612	0
613	1
614	26
615	18
616	0
617	0
618	0
619	0
620	0
621	28
622	53
623	0
624	0
625	0
626	0
627	0
628	3
629	0
630	2
631	4
632	2
633	7
634	4
635	0
636	6
637	0
638	0
639	0
640	4
641	5
642	1
643	5
644	7
645	0
646	1
647	0
648	9
649	7
650	1
651	0
652	3
653	5
654	1
655	3
656	0
657	0
658	0
659	1
660	1
661	0
662	0
663	0
664	0
665	1
666	0
667	1
668	0
669	1
670	4
671	1
672	0
673	3
674	0
675	2
676	0
677	0
678	0
679	1
680	1
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	4
690	3
691	0
692	2
693	0
694	0
695	9
696	0
697	23
698	1
699	2
700	3
701	0
702	0
703	92
704	103
705	0
706	1
707	62
708	1
709	31
710	0
711	1
712	0
713	0
714	0
715	0
716	0
717	0
718	6
719	0
720	0
721	2
722	0
723	0
724	0
725	4
726	1
727	1
728	0
729	2
730	1
731	1
732	1
733	0
734	1
735	0
736	0
737	0
738	0
739	5
740	4
741	0
742	0
743	0
744	0
745	10
746	14
747	0
748	0
749	1
750	2
751	0
752	0
753	0
754	0
755	1
756	0
757	2
758	1
759	0
760	0
761	0
762	6
763	4
764	1
765	0
766	0
767	0
768	0
769	0
770	2
771	5
772	2
773	0
774	0
775	3
776	0
777	1
778	0
779	1
780	6
781	0
782	0
783	1
784	1
785	0
786	0
787	1
788	0
789	1
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	2
798	4
799	0
800	0
801	0
802	0
803	4
804	0
805	0
806	0
807	1
808	2
809	0
810	0
811	0
812	1
813	1
814	0
815	1
816	0
817	0
818	0
819	0
820	0
821	3
822	3
823	0
824	2
825	0
826	1
827	1
828	0
829	2
830	8
831	4
832	0
833	1
834	6
835	0
836	0
837	1
838	2
839	0
840	0
841	1
842	0
843	10
844	6
